baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	185.48278501686	0.0553038420644118	0.295086090149493	0.187415957276721	0.851334512172442	0.944881734977687
ENSG00000000005.5	0	NA	NA	NA	NA	NA
ENSG00000000419.8	336.618915290991	-0.165576472942265	0.214180696209382	-0.773069076124387	0.439481501226542	0.706520946356137
ENSG00000000457.9	51.3336379591155	0.766251295840612	0.597622107669513	1.28216691786836	0.19978409854264	0.454933335618559
ENSG00000000460.12	36.6972209642381	0.0142380595012876	0.622142502538094	0.0228855277419594	0.981741584562317	0.99320924959296
ENSG00000000938.8	0	NA	NA	NA	NA	NA
ENSG00000000971.11	0	NA	NA	NA	NA	NA
ENSG00000001036.9	486.371348777389	-0.604018207054133	0.197707789220327	-3.05510576713298	0.00224981166086512	0.016840835439029
ENSG00000001084.6	300.606679193486	0.557470411114449	0.246887311161584	2.25799539268178	0.023945946679033	0.10697752948959
ENSG00000001167.10	281.582430711284	-0.258265805251909	0.230807679983162	-1.11896538828669	0.263154905218057	0.536900092696564
ENSG00000001460.13	22.6040358711336	0.772063228418848	0.765102737317896	1.00909745941487	0.312927896304238	0.588484040749945
ENSG00000001461.12	60.6508972421158	0.47828573166952	0.491710638480632	0.972697546563983	0.330703644988134	0.606905423636941
ENSG00000001497.12	137.073864217676	-0.529248977886689	0.352935096201804	-1.49956460432054	0.133727222174164	0.354370512040911
ENSG00000001561.6	2.89796204631465	2.19566192256551	2.35517261361449	0.932272186706442	0.351195877750358	NA
ENSG00000001617.7	131.935688207732	0.168131226833415	0.40898534834877	0.411093520861384	0.681003960701851	0.867575943455598
ENSG00000001626.10	0	NA	NA	NA	NA	NA
ENSG00000001629.5	183.689834125988	0.253969942579568	0.325088724640839	0.781232701503738	0.434665643563196	0.702550801528117
ENSG00000001630.11	2027.16424025667	1.20403286986754	0.135571217133348	8.88118359727681	6.61526639665264e-19	6.6999618527916e-17
