,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,247.586345696863,0.0452005451494496,0.269020067484047,0.16801923206762304,0.8665681491608579,0.94892181868296,ENSG00000010244
ENSG00000011426.6,79.887184789266,-1.22680774252496,0.42613890985891295,-2.8788916340240496,0.00399075436584569,0.0358670153209965,ENSG00000011426
ENSG00000022840.11,140.777053844086,-0.505204456683383,0.329651230158426,-1.5325423067300201,0.125388665949091,0.374400789035224,ENSG00000022840
ENSG00000023287.8,123.964108119354,-0.12549862980655302,0.5014154852388479,-0.25028869969337303,0.8023640947605001,0.9211477337523181,ENSG00000023287
ENSG00000047410.9,274.357933174681,-0.207797552998466,0.27897858488682004,-0.7448512690777591,0.456361637181264,0.7319039942997809,ENSG00000047410
ENSG00000068745.10,183.197626460647,0.9642654198991499,0.30427423536793297,3.1690669396741598,0.0015292916915337301,0.0167865686359748,ENSG00000068745
ENSG00000070756.9,910.2230112925639,-1.3767888748835,0.211789578229535,-6.500739490549201,7.9926136711189e-11,6.39710701752573e-09,ENSG00000070756
ENSG00000072756.12,44.9859960827196,0.7544468078315151,0.5546612481718051,1.36019383059158,0.173768594368994,0.44602241467120296,ENSG00000072756
ENSG00000073921.13,227.271347076586,1.3622049242441299,0.332155781833811,4.10110255110866,4.11186270005346e-05,0.000836013880325345,ENSG00000073921
ENSG00000077380.11,196.247160170771,0.09442372972491,0.305850918454687,0.308724689145895,0.757530961418864,0.9021396544720469,ENSG00000077380
ENSG00000078674.13,268.49116143439204,-0.10335829610576801,0.310036511083787,-0.333374594316202,0.738851538171911,0.8932815113986371,ENSG00000078674
ENSG00000080345.13,144.438692964313,-0.8531698798411981,0.33848078498625206,-2.52058585800033,0.0117159652194177,0.0782663377334962,ENSG00000080345
ENSG00000080986.8,25.937671098197605,-1.34266302678965,0.805277331427754,-1.66732996744005,0.0954488109468176,0.321089497253291,ENSG00000080986
ENSG00000082258.8,122.089538148744,0.728741041047244,0.40900515487480604,1.78174048019103,0.0747915623626244,0.275803367901118,ENSG00000082258
ENSG00000088205.8,176.873946453384,-0.28756459582088595,0.33006938443194606,-0.8712246860331759,0.383631483521421,0.673490024433935,ENSG00000088205
ENSG00000088247.11,293.22259885673304,-1.01755912428332,0.42656368040426595,-2.38547999051151,0.0170568502480846,0.102631430854433,ENSG00000088247
ENSG00000092199.13,690.126832012379,-0.34969362627518497,0.243923352547322,-1.43362094126409,0.151680464172807,0.414580237771295,ENSG00000092199
ENSG00000096384.15,2766.06885162072,-0.63944390007583,0.18018301293484099,-3.54885785102877,0.00038690588344885096,0.0055261102949159206,ENSG00000096384
ENSG00000100023.13,136.010182327839,0.316707900413707,0.38379620016719396,0.8251981136752758,0.40925912419405297,0.694904636410223,ENSG00000100023
ENSG00000100201.14,876.6774578057989,0.518472973184743,0.19398371158142197,2.67276550674267,0.00752288164659531,0.0570229085407137,ENSG00000100201
ENSG00000101972.14,120.832932283766,-1.2143610614481,0.57492588188224,-2.11220454621459,0.034668908759771,0.16739361964991,ENSG00000101972
ENSG00000102144.9,1182.8399724862402,-2.5431935433721202,0.22311016952412502,-11.3988239478126,4.238053306259829e-30,2.8386034934453998e-27,ENSG00000102144
ENSG00000103160.7,93.08118514316229,-0.14690905922567998,0.44494691847413304,-0.330172101718287,0.7412699255207891,0.894498059548347,ENSG00000103160
ENSG00000103995.9,24.380803257185196,-0.16829887923881698,0.7109929683626741,-0.236709625450147,0.8128820671286521,0.9253723218784531,ENSG00000103995
ENSG00000106144.15,58.6681092268105,-0.346090230415541,0.49556426868915104,-0.6983760781038679,0.484942032633869,0.7525794398835131,ENSG00000106144
ENSG00000107929.10,115.64534546007299,0.620239231387455,0.42479989219309894,1.46007389075682,0.144269767402991,0.40422216203665,ENSG00000107929
ENSG00000108651.5,119.260108293727,0.653059390033912,0.358304246070494,1.8226392715017599,0.0683580435877903,0.260932321907123,ENSG00000108651
ENSG00000108654.7,1177.4491006671199,0.8449583024021571,0.219602990559447,3.84766300426781,0.00011924993278312099,0.0020760255056060197,ENSG00000108654
ENSG00000109920.8,175.744605243451,-0.0584472315629614,0.305737197879108,-0.19116820579376198,0.848393812312842,0.9417244490289051,ENSG00000109920
ENSG00000110172.7,81.371537333082,-0.0848514758200384,0.532283833858783,-0.15941020640230402,0.873345698188409,0.951476530703338,ENSG00000110172
ENSG00000110321.11,1134.60622444031,1.1343011652090802,0.29273093297609604,3.8748934172314,0.000106671377820879,0.0019021794512178,ENSG00000110321
ENSG00000110700.2,296.896002140042,-1.2823704236764901,0.27522390403931896,-4.659371532980231,3.17176271424269e-06,8.73676456741396e-05,ENSG00000110700
ENSG00000110911.10,157.733088214463,-0.07429910775272701,0.4195378626643,-0.177097502668498,0.85943180350381,0.9465060440101741,ENSG00000110911
ENSG00000111364.11,82.85130754131741,0.43857121233551205,0.464939747842493,0.943286123353958,0.34553457176562896,0.64118882477244,ENSG00000111364
ENSG00000112081.12,246.87796196671502,-0.00459889436847457,0.28425935310919204,-0.016178515563947,0.98709197531773,0.9969628950709071,ENSG00000112081
ENSG00000112237.8,103.512817390737,0.0903401126350555,0.4070138966983621,0.221958300116732,0.8243463453128779,0.9309073397789241,ENSG00000112237
ENSG00000112855.10,47.3172395422862,0.268995920064225,0.5265071981357411,0.510906443476341,0.609416569068037,0.829014992833761,ENSG00000112855
ENSG00000113569.11,152.654491053564,-1.8148476816444798,0.3469616840332819,-5.23068616841966,1.68882003116561e-07,6.30261692569311e-06,ENSG00000113569
ENSG00000113810.11,115.06080692251699,-1.1332465330656498,0.44871221798747296,-2.52555309982063,0.0115516323001997,0.0776577245918336,ENSG00000113810
ENSG00000114346.9,201.560025714618,0.8966565625158741,0.32175312513222804,2.78678431529572,0.00532338972540695,0.0442491558755904,ENSG00000114346
ENSG00000115053.11,1225.20775191924,-0.8273038326830741,0.206705757491612,-4.00232602479226,6.27227867115323e-05,0.00120940936922873,ENSG00000115053
ENSG00000115548.12,157.873675059378,-0.689862029811098,0.322693740153815,-2.13782278355406,0.0325311291256074,0.160027502610159,ENSG00000115548
ENSG00000115875.14,165.478724774805,-0.595386986786207,0.331260075568643,-1.7973400077391202,0.0722816584653087,0.270864660079363,ENSG00000115875
ENSG00000116001.11,330.789928924928,0.545969950362444,0.29107894333655393,1.8756765573769998,0.0606997068233435,0.241848612721938,ENSG00000116001
ENSG00000116906.7,141.6354962744,-0.43476660397227296,0.34754642635132393,-1.25095978841336,0.210949148670679,0.49704478170395394,ENSG00000116906
ENSG00000117616.13,116.206502566966,1.22093033725975,0.549344856579413,2.22252074018145,0.0262481339862542,0.13937949812098901,ENSG00000117616
ENSG00000118515.7,87.1693556111682,-0.317527296582662,0.43581505886783206,-0.728582663957368,0.466256986142445,0.7386775024694889,ENSG00000118515
ENSG00000119414.7,100.090622288357,-0.184279271359094,0.41886422604972495,-0.43994989282569297,0.659973398832584,0.856729348548097,ENSG00000119414
ENSG00000120438.7,328.734934686669,-0.10746243985485,0.28229333681290303,-0.38067650150054105,0.703443307418665,0.8767808114654658,ENSG00000120438
ENSG00000120699.8,45.453472031459896,-1.01491535495642,0.5518604111016391,-1.8390798371102899,0.0659034441758832,0.25476525837858105,ENSG00000120699
ENSG00000122566.16,1302.07282194823,-0.6801142554958729,0.188146291895711,-3.61481615525464,0.000300560831201738,0.00448789361407185,ENSG00000122566
ENSG00000124193.10,798.64406878462,1.90010298092827,0.21824998530644196,8.70608526392501,3.1455025667864698e-18,6.78468909574994e-16,ENSG00000124193
ENSG00000128708.8,90.98713509393141,-0.549068071657437,0.395278520354729,-1.38906629979463,0.164812590280853,0.434458607424918,ENSG00000128708
ENSG00000130939.14,109.155393928186,-0.684123418032316,0.39219029886158896,-1.7443659876802702,0.0810952918804383,0.289648802826398,ENSG00000130939
