baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	160.860095804057	-0.69707491755824	0.498863542034002	-1.39732583927877	0.162315609007813	0.373580550424142
ENSG00000000005.5	0	NA	NA	NA	NA	NA
ENSG00000000419.8	196.432507966782	-0.936720325303352	0.357352190918507	-2.62128048773309	0.00876001560771685	0.0529859601858882
ENSG00000000457.9	39.3036749463657	-0.560868821587527	0.95851864178105	-0.585141276486143	0.558452726568001	0.75745848074507
ENSG00000000460.12	26.0688747702698	-3.16985233717228	0.879087728379671	-3.60584300615244	0.000311141209105752	0.00403634387314809
ENSG00000000938.8	0	NA	NA	NA	NA	NA
ENSG00000000971.11	0	NA	NA	NA	NA	NA
ENSG00000001036.9	655.297228916753	0.501836116952681	0.280793766354179	1.78720533389509	0.0739043075478749	0.230341492433183
ENSG00000001084.6	241.755576114188	0.41821947061818	0.31184152971236	1.34112820381539	0.179878831655582	0.39686226449374
ENSG00000001167.10	247.421355543212	0.887232730164416	0.315123922632199	2.81550420784766	0.00487007591756966	0.0349674393525561
ENSG00000001460.13	19.4554350531398	0.0339766044668936	0.984491582134218	0.0345118283218205	0.972469010331037	0.988340091790975
ENSG00000001461.12	55.7313352335475	0.0554586445166338	0.522504785533276	0.106139974316277	0.915471295343448	0.961047893888803
ENSG00000001497.12	103.307491760451	-1.14867988524912	0.43926652452471	-2.61499527306798	0.00892286903534111	0.0536406757643479
ENSG00000001561.6	0.477103468499496	0.384292949128544	4.91536823584156	0.0781819246676946	0.937683340028138	NA
ENSG00000001617.7	159.481037351943	1.40520268250002	0.414102753980377	3.39336715101057	0.000690390367912348	0.00773953654896456
ENSG00000001626.10	0	NA	NA	NA	NA	NA
ENSG00000001629.5	133.645868737759	-0.105650599307444	0.382021734631705	-0.276556514276074	0.782120659275618	0.891761638281728
ENSG00000001630.11	1182.48613749258	0.712283116150305	0.263928252283136	2.69877555732905	0.00695950950469057	0.0452045599486287
