baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	180.115959439366	-0.109557583003383	0.314132776990629	-0.34876202366699	0.727267976058549	0.896834042200899
ENSG00000000005.5	0	NA	NA	NA	NA	NA
ENSG00000000419.8	193.413839698427	-0.0800570857392448	0.315106789891996	-0.254063347116971	0.799446619228037	0.924746032494708
ENSG00000000457.9	38.6665642180523	1.04140512246189	0.718618468815713	1.44917667392842	0.147288249936008	0.414369132742301
ENSG00000000460.12	23.7445953665261	-0.636514716376907	0.781602374381739	-0.814371523474966	0.415432146982758	0.710249330282706
ENSG00000000938.8	0	NA	NA	NA	NA	NA
ENSG00000000971.11	0	NA	NA	NA	NA	NA
ENSG00000001036.9	222.046135472803	-0.325570079114534	0.284691130617384	-1.14359052355618	0.252793493544078	0.552858992301323
ENSG00000001084.6	221.859909544049	1.64932636820099	1.30823314564114	1.26072816125805	0.207406804144283	0.496726477965325
ENSG00000001167.10	95.4177036979285	1.07550212761521	0.498588398928135	2.15709416811005	0.0309983279271318	0.151479819458166
ENSG00000001460.13	12.5874609449996	0.162054814883587	1.02074673858828	0.158761041066576	0.873857144159399	0.953817819437021
ENSG00000001461.12	35.517493660075	0.170219634530628	0.576157176391005	0.295439580561798	0.76765810101737	0.913244560873115
ENSG00000001497.12	70.7960723822642	0.0257006315400959	0.492471363375566	0.0521870578706041	0.958379645204722	0.984596981529958
ENSG00000001561.6	1.15658487953698	1.74461322823577	3.93278296986311	0.443607806890115	0.657326160442285	NA
ENSG00000001617.7	42.4958468543598	0.475992172672009	0.58615606394886	0.812057064573057	0.41675888823894	0.71132211251856
ENSG00000001626.10	0	NA	NA	NA	NA	NA
ENSG00000001629.5	107.403874607948	-0.581745857510073	0.728642517177051	-0.798396804737536	0.424640256933481	0.716570524088509
ENSG00000001630.11	816.157773923038	-0.869328446512054	0.202383046995103	-4.29546080770832	1.74330835355515e-05	0.000343234920513674
ENSG00000001631.10	60.307302067767	0.452610998933345	0.499081451819073	0.906888038582979	0.364466007158506	0.666123154571626
ENSG00000002016.12	60.7170356093386	0.654129144027442	0.547053878208973	1.19573074990169	0.231801647515887	0.527208576639323
ENSG00000002330.9	14.5906562510923	-0.36436355018608	1.04626124810465	-0.348252934767621	0.727650236653814	0.897142350083108
ENSG00000002549.8	141.088539820744	-0.0753018229563448	0.380047108268289	-0.198138128979491	0.842936993548184	0.94124879987584
ENSG00000002586.13	235.786548637236	-0.352550919178647	0.297650650648809	-1.18444531671666	0.236236830564215	0.532384878123142
ENSG00000002587.5	5.96066958806595	0.790553885864218	1.32144181547342	0.598250998725204	0.549672467231431	0.804134477437578
ENSG00000002726.15	0	NA	NA	NA	NA	NA
ENSG00000002745.8	0	NA	NA	NA	NA	NA
ENSG00000002746.10	17.170793966811	-0.355109717210192	1.21485920532619	-0.292305244635197	0.770053249203155	0.914160697541601
ENSG00000002822.11	43.2491859160037	-0.806392303028972	0.697497663873656	-1.15612186935588	0.247631311905164	0.545835215678284
ENSG00000002834.13	717.202419225055	0.811706352466691	0.217701031006609	3.72853701571146	0.000192594622535243	0.00268774029909559
ENSG00000002919.10	71.7269931183106	0.174161931345988	0.442041875824083	0.393994191209382	0.693585327851445	0.879999006462677
ENSG00000002933.3	0	NA	NA	NA	NA	NA
ENSG00000003056.3	178.909770487675	0.135035366342736	0.360038274165483	0.375058364713386	0.707617060697637	0.886231869307603
ENSG00000003096.9	3.86965034737103	0.598443703484514	1.80922353098269	0.330773778494616	0.740815368739762	NA
ENSG00000003137.4	1.36558458163216	4.3402330137824	3.47357625449089	1.24949985139121	0.211482307821675	NA
ENSG00000003147.13	0.574169672285737	2.82361876437367	4.85980281190111	0.581015089225213	0.561230283929954	NA
ENSG00000003249.9	56.6811465789882	-0.732092611406525	0.498729802622924	-1.46791430461203	0.142127502067228	0.405836355025649
ENSG00000003393.10	119.997333840303	-0.0503271223097277	0.374262712073849	-0.13447004119341	0.893030899569693	0.95975362608497
ENSG00000003400.10	116.127661761131	-0.383730573761812	0.347008630463492	-1.10582429390667	0.268802577699715	0.570954074470231
ENSG00000003402.15	612.384303772669	0.484318358786095	0.240315774326964	2.01534152363694	0.0438688769504801	0.191896193190799
ENSG00000003436.10	871.530752866013	-1.95254677958205	0.204276617671478	-9.55834692114481	1.1965254391949e-21	2.60821179218788e-19
ENSG00000003509.11	69.2956242513305	0.0318193900746613	0.43796479881973	0.0726528482663703	0.94208237096604	0.978861438298852
ENSG00000003756.12	178.500826502486	0.194765221138901	0.309014184048209	0.630279227274939	0.52851191140205	0.792257343089195
ENSG00000003987.9	0.646043335609837	-2.65001543369283	4.60561885408018	-0.575387481607415	0.565029268538972	NA
ENSG00000003989.12	640.431001370473	-3.33377682198149	0.469997563155804	-7.09317895096478	1.31065796913574e-12	1.06661345528266e-10
ENSG00000004059.6	105.20526346737	0.223131471346374	0.372733771320566	0.598634973578695	0.549416328631406	0.804134477437578
ENSG00000004139.9	5.24513024449676	0.452372850760819	1.41849834674599	0.318909677828357	0.749795005368685	NA
ENSG00000004142.7	239.351149859521	0.0402953814153918	0.274081928217297	0.147019475809601	0.883116647886864	0.957219403370178
ENSG00000004399.8	154.58315051643	-0.409434220264155	0.397780539691092	-1.02929675891665	0.303340245861082	0.607152880334616
ENSG00000004455.12	233.258933726649	-0.571073481031689	0.28651579700202	-1.99316577657204	0.0462432972765255	0.198555022812011
ENSG00000004468.8	1.44585964741831	-0.437847041587982	2.45841685880897	-0.178101219904628	0.858643484004704	NA
ENSG00000004478.5	113.13556212707	-0.790523774809156	0.35779826012982	-2.20941201481061	0.027145996091752	0.138944007243473
ENSG00000004487.11	303.889478226057	0.584689513012894	0.336173965759897	1.73924685598793	0.0819913508050504	0.289938707785994
ENSG00000004534.10	189.485339854737	-0.856718161325544	0.300504214172209	-2.85093559731109	0.00435907975806604	0.0353094138067101
ENSG00000004660.10	3.94912706604235	0.961504893682446	1.62503471479851	0.591682679099977	0.554063097348133	NA
ENSG00000004700.11	118.162464969171	1.35343396317658	0.708312941728495	1.91078530892545	0.0560321764147305	0.227767158672865
ENSG00000004766.11	52.8492959499124	1.33850243745379	0.589736197926347	2.26966301570139	0.0232280370234594	0.124362468412737
ENSG00000004776.7	0.641434542437412	0.215150959742793	3.83058098836132	0.056166665160324	0.955209036573321	NA
ENSG00000004777.14	15.1541403164389	0.691770420109762	1.06970711921977	0.646691423923895	0.517831674657345	0.783534246365107
ENSG00000004779.5	141.352438925239	-0.220313707252318	0.325494139335561	-0.676859213815799	0.498495284075133	0.769526294772553
ENSG00000004799.7	0.206988487412347	-1.77115950681707	4.9732365884286	-0.356138195986511	0.721737073739735	NA
ENSG00000004809.9	0.867664156037301	-0.234150427039406	3.55794917543982	-0.0658105036057637	0.947528693698902	NA
ENSG00000004838.9	20.4333077943933	0.397658010047292	0.811819359325536	0.489835584085686	0.624250248289753	0.846758939260842
ENSG00000004846.12	36.162815849034	0.426587579030935	0.580079679376328	0.735394798675899	0.462099088643173	0.743488015693582
ENSG00000004848.6	0	NA	NA	NA	NA	NA
ENSG00000004864.9	137.286838446925	-0.180679813400547	0.329248799897796	-0.548763772128046	0.583167575189068	0.823354914449798
ENSG00000004866.14	36.0207748887164	-0.179472955300772	0.575870405509904	-0.311655111260419	0.75530264592541	0.908909641050028
ENSG00000004897.7	192.182773339277	0.241056778824931	0.293458041879385	0.821435246010425	0.411398394138078	0.707743434982917
ENSG00000004939.9	0	NA	NA	NA	NA	NA
ENSG00000004948.9	0	NA	NA	NA	NA	NA
ENSG00000004961.10	30.4104429853759	0.598928680986544	0.744826093439995	0.804118822180865	0.421328355219818	0.71462487594391
