,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,1501.0020320140302,-0.21638270969075304,0.12205155770055301,-1.7728795417887,0.0762486693375162,0.273394436571806,ENSG00000010244
ENSG00000011426.6,530.996467616428,0.605285850083452,0.20402310157961104,2.96675153645415,0.0030096406545282697,0.0281166704450104,ENSG00000011426
ENSG00000022840.11,660.519465654068,-0.048928227032294005,0.146288906425715,-0.334463003571221,0.7380302038566171,0.901663055293573,ENSG00000022840
ENSG00000023287.8,521.6037258278769,-0.0458638718377226,0.20391664915036603,-0.22491479743717802,0.8220455575138101,0.938417770915047,ENSG00000023287
ENSG00000047410.9,2288.43582138758,0.485943251456106,0.0894042965509553,5.43534561763646,5.4690319866430995e-08,2.57829410740679e-06,ENSG00000047410
ENSG00000068745.10,218.701030414907,0.24196688175633102,0.278687136202815,0.868238430568388,0.38526381984305,0.6730385104583589,ENSG00000068745
ENSG00000070756.9,6491.05723158634,-0.250092053488363,0.0684772257590931,-3.65219313013938,0.000260010216162391,0.0038936529870318,ENSG00000070756
ENSG00000072756.12,193.130042601631,0.33756947222681605,0.297452818239637,1.13486728491797,0.256430929100881,0.54880961560199,ENSG00000072756
ENSG00000073921.13,2387.29496580057,-0.474620574831979,0.0983952199204165,-4.82361414727117,1.40980024084561e-06,4.472272851255711e-05,ENSG00000073921
ENSG00000077380.11,545.37431884635,-0.387813238938556,0.155631231701867,-2.4918728374614703,0.0127071522582983,0.08217172941924901,ENSG00000077380
ENSG00000078674.13,1018.55284014929,0.323245332016646,0.133925184792731,2.41362617880212,0.0157946579587082,0.0964270296923786,ENSG00000078674
ENSG00000080345.13,1161.7740717015,0.201135308566362,0.13243046721447502,1.51879935785938,0.128813007599089,0.379214471344758,ENSG00000080345
ENSG00000080986.8,554.420009705315,-0.17295112433758802,0.157938779322479,-1.0950516717902299,0.273493999615123,0.56531278790188,ENSG00000080986
ENSG00000082258.8,299.788621360817,0.632153720458787,0.21973715647171801,2.87686311504696,0.00401649786260869,0.034514766021050004,ENSG00000082258
ENSG00000088205.8,694.099421648023,0.35219552587957703,0.141341345322582,2.49180821843575,0.0127094641888753,0.08217172941924901,ENSG00000088205
ENSG00000088247.11,1307.52421933658,0.836208200424207,0.171206042950763,4.88422129273025,1.03838403944701e-06,3.3890591902849104e-05,ENSG00000088247
ENSG00000092199.13,3007.05146956992,-0.13939954316109196,0.0783622982281179,-1.77891085781189,0.0752543777180193,0.271025735444693,ENSG00000092199
ENSG00000096384.15,13124.0274549775,-0.0900225501946439,0.0659126645859013,-1.3657853276030298,0.17200635296928,0.450771664048607,ENSG00000096384
ENSG00000100023.13,708.7123230355201,-0.116300016428496,0.142827095350507,-0.81427138277291,0.415489499982628,0.697397555021503,ENSG00000100023
ENSG00000100201.14,1881.0506435401999,-0.306086206647518,0.0922624401349978,-3.31756027913043,0.000908073189467351,0.0109820775396034,ENSG00000100201
ENSG00000101972.14,1248.89090421502,0.0420266356889535,0.115684734826961,0.363285923175743,0.716391307761261,0.8925746588685821,ENSG00000101972
ENSG00000102144.9,4068.67033186276,-0.287555078928937,0.0715554743056499,-4.0186314425174805,5.85371509497903e-05,0.0011332391789386199,ENSG00000102144
ENSG00000103160.7,254.449094366045,-0.6130541630280699,0.23616991208716,-2.59581822938486,0.00943659725440513,0.0659978501659392,ENSG00000103160
ENSG00000103995.9,447.563707525234,-0.50755753381471,0.172679428289207,-2.93930515547365,0.00328949026187046,0.0298223076833925,ENSG00000103995
ENSG00000106144.15,362.42472906761003,0.616206988621245,0.188982826199154,3.26065072162627,0.00111156872726108,0.013040442799193,ENSG00000106144
ENSG00000107929.10,531.566960962938,0.538653024252142,0.20929180215301502,2.57369385093415,0.0100619263036909,0.0689970340407306,ENSG00000107929
ENSG00000108651.5,654.732962680197,0.330373947828406,0.147565528841757,2.23882874558519,0.0251670611482719,0.132510953295167,ENSG00000108651
ENSG00000108654.7,2140.34738253422,0.455236554526488,0.0930895292966531,4.89030890977828,1.00677853888719e-06,3.3071051166091e-05,ENSG00000108654
ENSG00000109920.8,446.37352765964994,-0.1011108128353,0.178466539361323,-0.5665533337349671,0.571017687941014,0.808154706921938,ENSG00000109920
ENSG00000110172.7,494.035149994449,0.7944998857651401,0.170125653983315,4.670076894123571,3.0108701245789698e-06,8.588148593441909e-05,ENSG00000110172
ENSG00000110321.11,2983.77424918933,0.8190169440293381,0.112791753456834,7.261319368909191,3.83332659515264e-13,4.4867545653378496e-11,ENSG00000110321
ENSG00000110700.2,1960.87142373143,-0.45031569142805705,0.11279412548357001,-3.9923683037344904,6.54166649249462e-05,0.00123817453332849,ENSG00000110700
ENSG00000110911.10,325.791764478213,-0.0679595128503685,0.20163829762245,-0.33703673186934396,0.736089210341955,0.901417896545479,ENSG00000110911
ENSG00000111364.11,317.206665274939,0.34897155015382597,0.22938322229191002,1.5213473185485602,0.128172701646151,0.378643057981653,ENSG00000111364
ENSG00000112081.12,1248.34825902594,0.131893976642198,0.11408981971396001,1.15605386153538,0.24765912652503502,0.53956202083963,ENSG00000112081
ENSG00000112237.8,444.86636905282796,0.406933968229524,0.21045318259469398,1.9336080510278002,0.0531613366359909,0.21987891590751202,ENSG00000112237
ENSG00000112855.10,176.60277736673,0.0376635241351523,0.285937738857808,0.13171931863769,0.8952063045944001,0.9659819384332401,ENSG00000112855
ENSG00000113569.11,935.946504016418,-0.10777219475587199,0.132247552102786,-0.814927709755329,0.41511369079138005,0.6971357336972851,ENSG00000113569
ENSG00000113810.11,1998.1422284139398,0.143397465275093,0.0892594104493184,1.6065248980836,0.10815862888355302,0.34147323872701696,ENSG00000113810
ENSG00000114346.9,653.992398759019,0.12388461041485001,0.16910545445387698,0.732587903890703,0.46380981090679296,0.7319038128721329,ENSG00000114346
ENSG00000115053.11,3436.470557608,0.4432543283397129,0.0744083147056355,5.9570537256926,2.56825832070673e-09,1.58500451392464e-07,ENSG00000115053
ENSG00000115548.12,495.325655390792,-0.863495306278721,0.18078658883364498,-4.77632390682081,1.7852874628441602e-06,5.5089643133763795e-05,ENSG00000115548
ENSG00000115875.14,618.287448993254,-0.25692608605719897,0.156067524025294,-1.64624951707159,0.0997123983486548,0.325081645937914,ENSG00000115875
ENSG00000116001.11,453.99980857662905,-0.0390790034997041,0.17873457091867603,-0.218642668280917,0.82692841237332,0.940432595353926,ENSG00000116001
ENSG00000116906.7,311.556433125663,-0.49702183172555103,0.213861191557999,-2.32403938323124,0.0201233833507415,0.115229182095253,ENSG00000116906
ENSG00000117616.13,552.0244786901641,-0.591485337895141,0.194714949232971,-3.0376986473054304,0.0023839222258103,0.0234574425476028,ENSG00000117616
ENSG00000118515.7,26.2664556480931,0.9692666775218621,0.821709396591703,1.1795735591465801,0.23816986430217602,0.5276269823508299,ENSG00000118515
ENSG00000119414.7,350.170553288061,0.395256474623978,0.193452423849463,2.04317147730106,0.0410354662046671,0.185634896651322,ENSG00000119414
ENSG00000120438.7,2229.87731321693,0.41093559364965504,0.0910963221440905,4.5110009271248295,6.45224387831493e-06,0.00016933814281670301,ENSG00000120438
ENSG00000120699.8,242.19755893629602,-0.0799859276369889,0.23604233333554,-0.3388626375053111,0.734713211865268,0.90079803223011,ENSG00000120699
ENSG00000122566.16,6556.522165498511,0.11401967658099499,0.0721607816166767,1.5800781813406,0.114088963303729,0.35398169205419505,ENSG00000122566
ENSG00000124193.10,847.1785243123129,0.7870100855037441,0.12765961703807,6.16491028066492,7.052311478393189e-10,4.8197105895622696e-08,ENSG00000124193
ENSG00000128708.8,864.913429358401,0.6081949222375439,0.128264284019119,4.74173248530267,2.1189830826818804e-06,6.36507514187302e-05,ENSG00000128708
ENSG00000130939.14,644.054914392883,0.324732371939462,0.143988508608228,2.25526588946769,0.0241166443338992,0.129322037327167,ENSG00000130939
ENSG00000131747.10,2998.53192613395,-0.27438996429351004,0.0767108630510382,-3.57693752071267,0.000347643224014821,0.0049373095538953,ENSG00000131747
ENSG00000132823.6,114.376457075742,0.213169007561595,0.333339740098822,0.639494731406459,0.522501139995257,0.7762925481965891,ENSG00000132823
ENSG00000134108.8,640.801392825564,0.304853049264318,0.169389934549842,1.7997117129448899,0.0719061706552426,0.26319932990019196,ENSG00000134108
ENSG00000134352.15,313.517686923263,1.41313671601949,0.7731145783258959,1.82784900923677,0.0675722155455069,0.253707058119755,ENSG00000134352
ENSG00000134910.8,730.470085398696,-0.353482529833545,0.13987526716264997,-2.5271267537420297,0.0114999989377503,0.07638909927143599,ENSG00000134910
ENSG00000135387.15,1812.0364259448002,0.329688617245028,0.112742940429826,2.9242506536383504,0.0034528658676565398,0.0307616212863924,ENSG00000135387
ENSG00000135486.13,11031.041121336799,-0.20954666327972798,0.0516148931809474,-4.05981007352114,4.91126482735311e-05,0.000974881281421769,ENSG00000135486
ENSG00000135829.12,1170.9754933816698,0.19787218641470602,0.109829798193885,1.80162569419819,0.0716043159246625,0.262471831915349,ENSG00000135829
ENSG00000136450.8,887.104258088658,-2.6474139510923,0.148278431778684,-17.8543428018159,2.6740984091940297e-71,1.3615172050411399e-67,ENSG00000136450
ENSG00000137807.9,361.541790095343,-0.108849075616512,0.21318805206268202,-0.51057774844018,0.609646760270554,0.833516777636285,ENSG00000137807
ENSG00000138095.14,1741.3026235349898,0.362792981687127,0.11122824747851899,3.2616982638083303,0.00110746956973076,0.0130175912925735,ENSG00000138095
ENSG00000138592.9,301.241977100624,-0.41530108782246,0.23300863736040697,-1.7823420304376598,0.0746934725779096,0.27000483892823995,ENSG00000138592
ENSG00000143947.8,4791.60228013052,-0.0747864364296764,0.0753497705871379,-0.99252374422547,0.320942102598202,0.615123928243459,ENSG00000143947
ENSG00000144136.6,745.504318336761,0.8228926542892142,0.163759219146349,5.0250157431064,5.03391240210823e-07,1.8177421982506398e-05,ENSG00000144136
ENSG00000145907.10,1075.2772112267098,0.302603477627749,0.14524448344218,2.08340771681157,0.0372140754694767,0.17390732601001502,ENSG00000145907
ENSG00000146247.13,646.73131852373,0.748938193365007,0.14845306382621803,5.0449493871122,4.5364143396019e-07,1.67979298982422e-05,ENSG00000146247
ENSG00000146425.6,267.579785250458,0.6053168381015661,0.22159411127842396,2.7316467689929302,0.0063018665210219,0.0488135397071153,ENSG00000146425
ENSG00000147604.9,5665.939885480881,-0.0670430945718756,0.0697092024746597,-0.961753860205857,0.33617326007886,0.6290430553809311,ENSG00000147604
ENSG00000148303.12,6237.78972596647,-0.0766784500228646,0.0710432972564683,-1.07931997787284,0.28044510999171,0.5717262372463621,ENSG00000148303
ENSG00000149100.8,1333.5394145785401,-0.33474057675975105,0.113579579151429,-2.94718979644624,0.0032067631312398897,0.0293655296451581,ENSG00000149100
ENSG00000153187.12,2634.00475792335,-0.25754386469985896,0.10702073534444999,-2.4064856578582297,0.0161068364500162,0.0976670471973352,ENSG00000153187
ENSG00000153201.11,984.050018812053,0.536240259182327,0.126202900546271,4.24903276280659,2.1469552008869198e-05,0.00048475487384992195,ENSG00000153201
ENSG00000153914.11,561.589421215335,-0.45428157313617207,0.16319057793343,-2.7837487855548,0.0053734635093046395,0.042983486971916,ENSG00000153914
ENSG00000156508.13,53382.4325164716,-0.337017819362685,0.0411861938861836,-8.18278620971921,2.77354980345015e-16,4.55533187879563e-14,ENSG00000156508
ENSG00000156976.10,2109.25133596486,0.319494812732856,0.10002886345246802,3.19402622108842,0.00140303373042456,0.0155605503782498,ENSG00000156976
ENSG00000157014.6,226.488155893926,0.258015852545538,0.244403785796515,1.05569499140392,0.291107586168987,0.5851620313062429,ENSG00000157014
