,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,248.055393730039,-0.43309952324559203,0.333005362733768,-1.30057822399649,0.193402864783917,0.7020526576318921,ENSG00000010244
ENSG00000011426.6,50.8983980183409,-2.95319911716765,0.64165140306994,-4.60249771610918,4.17454142379097e-06,0.000264875873965685,ENSG00000011426
ENSG00000022840.11,175.333133445676,-0.308463629501332,0.317302982726047,-0.97214223090885,0.33097979524505394,0.8540996751145851,ENSG00000022840
ENSG00000023287.8,163.467860043185,0.0532822868765399,0.34994432356054606,0.152259326096259,0.878982403894172,0.992270626034835,ENSG00000023287
ENSG00000047410.9,252.41616243364498,0.23615271161196202,0.281637567655882,0.8384986192626959,0.40175072284809404,0.898380292021129,ENSG00000047410
ENSG00000068745.10,132.22979922613501,0.407361896498081,0.34491617818029807,1.18104606935874,0.237584422426688,0.7602092229861791,ENSG00000068745
ENSG00000070756.9,1160.31166319816,-0.556165157659728,0.21788762317798,-2.5525321243484704,0.0106943047049162,0.139608718119307,ENSG00000070756
ENSG00000072756.12,35.168764755802,-0.312341890308711,0.588632841869642,-0.530622602226265,0.595680329841063,0.971153852146855,ENSG00000072756
ENSG00000073921.13,228.42038855266102,-0.35738852001445504,0.427231236896816,-0.836522447680413,0.402861053749895,0.8984670982911321,ENSG00000073921
ENSG00000077380.11,124.692050809373,-0.21420270184861898,0.34113922102396993,-0.627904059831243,0.5300667912818621,0.954259300758,ENSG00000077380
ENSG00000078674.13,324.470167548111,0.19875745366682998,0.268080489617619,0.741409618992905,0.45844511396759896,0.926136325501558,ENSG00000078674
ENSG00000080345.13,161.560913330284,0.282965287366168,0.37491728818059494,0.7547405688847969,0.450404659521927,0.922769806378414,ENSG00000080345
ENSG00000080986.8,17.670557749923898,-1.7540280337460903,0.9153309909419229,-1.9162773369457298,0.0553298039784729,0.388562053829405,ENSG00000080986
ENSG00000082258.8,123.49854969373101,0.497377503053426,0.45655076034006103,1.08942432312007,0.275966810176265,0.802255406244023,ENSG00000082258
ENSG00000088205.8,131.90733310310802,0.10846591758850699,0.3820328180226599,0.283917800962516,0.7764733744176041,0.9858803995636229,ENSG00000088205
ENSG00000088247.11,218.60035557157903,0.253183904946706,0.33283275482716695,0.760694076152989,0.446839813894258,0.9220853005462191,ENSG00000088247
ENSG00000092199.13,601.748084799736,-0.153272099722016,0.23141398529233603,-0.6623285949135439,0.5077606547532999,0.9505812892994749,ENSG00000092199
ENSG00000096384.15,2740.4401626186,-0.874403705495905,0.187149952036716,-4.672209081434111,2.97977400303784e-06,0.00020333677945258202,ENSG00000096384
ENSG00000100023.13,87.8683494725501,0.34688261589023905,0.418517979013016,0.828835637379992,0.407197419491404,0.902358282283775,ENSG00000100023
ENSG00000100201.14,699.2848270726621,0.328063764904216,0.219683829893446,1.49334507261339,0.135346882932428,0.605572651470862,ENSG00000100201
ENSG00000101972.14,131.878542150509,0.525670100115295,0.5995760149557371,0.876736372041337,0.38062984614231105,0.88494574402473,ENSG00000101972
ENSG00000102144.9,1060.65678701298,-1.51612816787348,0.242463875583564,-6.253006408581281,4.02625610073489e-10,8.400938210187219e-08,ENSG00000102144
ENSG00000103160.7,92.1869165651663,-0.48821784269506896,0.40588293445302004,-1.20285383112499,0.22903288918746803,0.749924216763665,ENSG00000103160
ENSG00000103995.9,25.385922372234997,-0.376227436535139,0.6962899914350259,-0.5403315302001529,0.58896841773815,0.970790536572928,ENSG00000103995
ENSG00000106144.15,39.0145644994741,-0.374721304165271,0.550521243940172,-0.680666383522874,0.496082611929761,0.9432645602145079,ENSG00000106144
ENSG00000107929.10,117.618758054749,0.471861908484811,0.36204548574315004,1.3033221710146399,0.192464794958083,0.700517620025228,ENSG00000107929
ENSG00000108651.5,114.32960048657499,0.16293442798139499,0.37530297721118605,0.43414104836613393,0.664186018913627,0.979573802394463,ENSG00000108651
ENSG00000108654.7,1279.51532806862,0.0795223103811445,0.204522339756427,0.388819678455911,0.69740954274302,0.9806311149172621,ENSG00000108654
ENSG00000109920.8,317.65203395908503,-0.535399285869118,0.264126037330136,-2.0270598509752897,0.0426562921910842,0.33404793938283,ENSG00000109920
ENSG00000110172.7,90.6286970349644,-0.150358801040478,0.7793074392367969,-0.192939003877249,0.847006738208708,0.987659695795638,ENSG00000110172
ENSG00000110321.11,747.100450821385,0.892379696964122,0.334311570566076,2.66930544896514,0.00760082926265177,0.10822703083959499,ENSG00000110321
ENSG00000110700.2,426.85522996717003,-0.5475818975791379,0.24194312774528198,-2.26326700279594,0.0236192350804668,0.23510889965418802,ENSG00000110700
ENSG00000110911.10,141.251545554222,-0.0590175390754716,0.39237060611600705,-0.150412742839413,0.8804389883106222,0.9929964385188299,ENSG00000110911
ENSG00000111364.11,69.2872095506603,0.33377836365816,0.430027033871563,0.77617995467199,0.4376427400088321,0.9175698027238319,ENSG00000111364
ENSG00000112081.12,202.288359196119,0.32728132482903005,0.29473982938981896,1.11040752621245,0.266823456506031,0.79329936140624,ENSG00000112081
ENSG00000112237.8,98.49727135953329,-0.42956257150360205,0.4132331480235589,-1.03951624780864,0.298564705568567,0.8253207590114799,ENSG00000112237
ENSG00000112855.10,38.301502112803796,-0.33123917931813396,0.585838359083359,-0.565410533780021,0.571794561390658,0.968971712429923,ENSG00000112855
ENSG00000113569.11,88.4072519623972,-0.14969516203170002,0.393881283885677,-0.38005147275580803,0.7039072068993629,0.9806311149172621,ENSG00000113569
ENSG00000113810.11,57.7311704924008,-1.22589678937101,0.480238160796144,-2.55268508304027,0.0106896098312337,0.139608718119307,ENSG00000113810
