baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	115.739946507377	-0.640809945112699	0.363089658329638	-1.7648807406432	0.0775838111588692	0.281853148960254
ENSG00000000005.5	0	NA	NA	NA	NA	NA
ENSG00000000419.8	134.244288199256	-0.0651998066983049	0.364777890938525	-0.178738372905645	0.858143137115731	0.945763363898397
ENSG00000000457.9	33.9827053854693	1.24343115805072	0.61506068469478	2.02163979749049	0.0432135774795795	0.19498520658512
ENSG00000000460.12	22.0184524903885	-2.52558852518353	0.893075597294183	-2.82796723237707	0.00468446011302709	0.0401985430872439
ENSG00000000938.8	0	NA	NA	NA	NA	NA
ENSG00000000971.11	0	NA	NA	NA	NA	NA
ENSG00000001036.9	197.315597334185	-0.887921079671301	0.311072465011055	-2.85438661258477	0.00431200211360769	0.037766372262747
ENSG00000001084.6	96.73183778347	0.565443995469466	0.695415349078285	0.813102552624004	0.416159263065552	0.699979220429845
ENSG00000001167.10	75.4725922860325	0.0736414069580721	0.426464798304579	0.172678746876261	0.862903950356137	0.947685059385345
ENSG00000001460.13	7.33054511179195	0.467690079546291	1.25218507658892	0.37349916421327	0.708776967261463	0.878532744265061
ENSG00000001461.12	26.1857416318016	-0.0306651351288697	0.691938501906785	-0.0443177176069338	0.964651148941275	0.989574866387912
ENSG00000001497.12	51.5501483887659	-1.1157750014166	0.512300165150206	-2.17797119212222	0.0294081815538782	0.15036099576322
ENSG00000001561.6	0.149414758913945	0.197155368268955	4.98322625535043	0.0395638002704116	0.968440888028556	NA
ENSG00000001617.7	53.7251599203485	0.6850739645576	0.529119494170979	1.29474338425381	0.195408768392397	0.475573147171857
ENSG00000001626.10	0	NA	NA	NA	NA	NA
ENSG00000001629.5	94.4122337594197	0.38314081457924	0.47638253785945	0.804271324261428	0.421240294900355	0.702766648256675
ENSG00000001630.11	422.306739925481	1.01233894555646	0.253023771870887	4.00096377534455	6.30850157635435e-05	0.00121088975958802
ENSG00000001631.10	65.0015648677776	0.696687063617894	0.468624167649107	1.48666481951386	0.137103358744971	0.39403282371014
ENSG00000002016.12	45.4185622069629	0.86574746642865	0.56076423141948	1.54387069987891	0.122619659506567	0.370039788209763
ENSG00000002330.9	14.2758605849184	0.590491834953639	1.14867655540897	0.514062755240446	0.607208116021105	0.828020946305079
ENSG00000002549.8	133.194700921279	-0.306620181030057	0.442104708056559	-0.69354651837553	0.487966643342561	0.753743930632417
ENSG00000002586.13	232.581372382106	0.655800329050186	0.28703525282332	2.28473792887682	0.0223281992040468	0.124462839715593
ENSG00000002587.5	4.70243015897433	0.361957114853616	1.53051831034032	0.236493162092998	0.813050012678332	0.925480721050487
ENSG00000002726.15	0.37400315346387	2.20069448833091	4.96283901114985	0.443434591246397	0.657451420298986	NA
ENSG00000002745.8	0	NA	NA	NA	NA	NA
ENSG00000002746.10	14.0183950322258	1.01596428366182	1.50198612353663	0.676413894736651	0.498777897842709	0.76059713834418
ENSG00000002822.11	25.1584674195182	0.581601129581691	0.729792228188545	0.796940700540637	0.425485471640099	0.706683116721059
ENSG00000002834.13	629.592295947568	0.184983807558205	0.226929518460625	0.815159741284613	0.414980878900357	0.699052910273036
ENSG00000002919.10	53.1071674540346	0.163357676943249	0.589335583449869	0.277189569967897	0.781634547936622	0.913045148375167
ENSG00000002933.3	0.448579007351966	2.62198386546131	4.95531257952871	0.529125826752726	0.596718166435146	NA
ENSG00000003056.3	187.342503278134	0.35296711839151	0.385475390693932	0.915667061796343	0.359841545961686	0.653631674837055
ENSG00000003096.9	4.58115040512026	5.04806545324298	2.22221983496117	2.2716318942996	0.02310875283238	0.127143099241188
ENSG00000003137.4	14.1804425753895	6.40508317352948	2.14165193882626	2.99072088111564	0.00278319762515866	0.0268732723655304
ENSG00000003147.13	0.737944577184484	3.54000898692035	4.56778449525165	0.774994746490403	0.438342763906262	NA
ENSG00000003249.9	96.526095013635	0.239626764971805	0.387971140730528	0.617640694925404	0.536812212880654	0.784250739951417
ENSG00000003393.10	88.3041347368868	-0.0886904739578579	0.454454186790601	-0.19515822834464	0.845269079194902	0.940555390040761
ENSG00000003400.10	123.107050290816	0.952904180042503	0.349803621202492	2.72411182241848	0.00644746725544762	0.0508826109922689
ENSG00000003402.15	616.464591687837	0.529963094870989	0.248724835413955	2.13072045655982	0.0331121787704016	0.161946805162233
ENSG00000003436.10	415.18843965496	-0.552260676435628	0.258279468899364	-2.13822910039671	0.0324981536387311	0.159927108741876
ENSG00000003509.11	56.9559022610815	0.452880140687812	0.493429171861094	0.917821982392446	0.358712071740333	0.652278382518605
ENSG00000003756.12	208.443941344882	0.150189927515297	0.290099909468867	0.517717939968593	0.604655079491662	0.826868745068868
ENSG00000003987.9	0.30864674942949	-0.922318816417073	4.88485624198689	-0.188811864817935	0.850240272325821	NA
ENSG00000003989.12	208.168149256386	-1.38932223485548	0.29912553916933	-4.64461255536261	3.40715256930318e-06	9.26483410191288e-05
ENSG00000004059.6	72.21126421053	-0.311797377457007	0.498983603141847	-0.624864976511806	0.532059680713822	0.781444950649381
ENSG00000004139.9	21.7500522039847	6.88712486130518	1.78664111819357	3.85478918579273	0.000115829395919104	0.00202478694020126
ENSG00000004142.7	189.831542294417	0.307778250720007	0.299061677295429	1.0291464072007	0.303410881684966	0.600754571882311
ENSG00000004399.8	198.553982033813	-1.06965060869897	0.41899113372211	-2.55291943578071	0.0106824202251018	0.0738237976001215
ENSG00000004455.12	192.034331137818	-0.984848740143224	0.324872480704111	-3.03149327394157	0.00243347342008869	0.0242319113803198
ENSG00000004468.8	2.98687932182202	3.38188619134129	2.2979416139914	1.47170240129258	0.141101258881526	NA
ENSG00000004478.5	90.692883214186	-0.856086815963938	0.411170633681038	-2.08207188412205	0.037335904231787	0.176303049073737
ENSG00000004487.11	205.636101160127	-0.513953204531365	0.353119135160081	-1.45546687606825	0.145540053910163	0.406128426626431
ENSG00000004534.10	281.793113655526	0.651921077035648	0.276905019039186	2.35431296730447	0.0185569796964091	0.10907904093141
ENSG00000004660.10	4.85490628437613	0.879105685659911	1.48372510203447	0.592499031292583	0.55351646923257	0.793577463140474
ENSG00000004700.11	73.0059589872787	0.496722158555863	0.798089201690614	0.62238927365969	0.533685931821686	0.781831164853105
ENSG00000004766.11	29.8501685669813	0.719783255282047	0.684764273344428	1.05114020006708	0.293194203278315	0.590482674209897
ENSG00000004776.7	0.243731461884739	-1.30354324997626	4.99126374076493	-0.26116497097316	0.793965290018663	NA
ENSG00000004777.14	20.5721402673885	-0.922171293767585	0.78588538421165	-1.17341703038879	0.240628611055058	0.531773759923771
ENSG00000004779.5	100.527649854274	-0.138669058017382	0.413741147308394	-0.335158972994342	0.737505168735578	0.892750953802813
ENSG00000004799.7	0.127285959439122	0.266180997261163	4.99049076603172	0.0533376394708414	0.957462890909252	NA
ENSG00000004809.9	0.314386806879648	-1.25902113303764	4.90252861012163	-0.256810563111921	0.797325015309871	NA
ENSG00000004838.9	38.9953494465012	0.99050346950893	0.60169588876125	1.64618620138513	0.0997254292705123	0.33015239669525
ENSG00000004846.12	25.0673273128263	0.900878538198468	0.784189913175972	1.14880148681065	0.250637846166704	0.543653865743562
ENSG00000004848.6	0	NA	NA	NA	NA	NA
ENSG00000004864.9	109.243183163015	-0.178885305258584	0.376032919142682	-0.475717141112072	0.634275907468877	0.842919298083639
ENSG00000004866.14	37.7713121277125	0.612321431081796	0.584768953724243	1.04711686073975	0.295045683825591	0.592699506292734
ENSG00000004897.7	172.536104670867	-0.395981647028556	0.315811581466651	-1.25385410246701	0.209895040146951	0.496172913219271
ENSG00000004939.9	0.676528554914198	3.25790080294606	4.71823666871246	0.690491179586185	0.489885354875441	NA
ENSG00000004948.9	0	NA	NA	NA	NA	NA
ENSG00000004961.10	30.0201082405261	1.30018571304165	0.748244802719563	1.73764750295092	0.0822729441636711	0.292650471020824
ENSG00000004975.7	104.322530365405	1.05794890781967	0.393391608533359	2.6893021733837	0.00716015723783445	0.055057499098901
ENSG00000005001.5	1.09953020949387	2.10320053395056	3.32013964500439	0.633467491981887	0.526428402985721	NA
ENSG00000005007.8	185.325285072437	0.983187930767298	0.341452365270815	2.87942925798012	0.003983956656819	0.035855609911371
ENSG00000005020.8	99.0396984979024	2.26187448550581	0.727867217090325	3.10753724360294	0.00188653213088937	0.0197759537872307
ENSG00000005022.5	243.216713509764	-0.850642341703211	0.27541999778654	-3.08852787938256	0.00201150819211555	0.0208117506120833
ENSG00000005059.11	2.85592181877467	0.267855641799547	2.55522448592112	0.104826657413229	0.916513357023533	NA
ENSG00000005073.5	0.207957013687537	-0.800272737630028	4.98711588503737	-0.160468045274635	0.87251239158466	NA
ENSG00000005075.11	62.9556167513639	-0.126841413815059	0.554091910063483	-0.228917642563174	0.818932927854774	0.928357423826818
ENSG00000005100.8	104.684237719886	-1.61458948065055	0.42849921112296	-3.76801039240941	0.000164553853590765	0.00273026380807833
ENSG00000005102.8	0	NA	NA	NA	NA	NA
ENSG00000005108.11	1.59060357183419	2.14427142537254	3.04455997493391	0.704296004357438	0.481248454117824	NA
ENSG00000005156.7	68.3094366211189	0.186720864632241	0.700991195564913	0.266366918462888	0.789956640387706	0.916357424274107
ENSG00000005175.5	36.2958661565885	-0.0489179670734649	0.592895282169692	-0.0825069258342726	0.934243611095036	0.979017143840203
ENSG00000005187.7	140.629929682061	1.33253652969718	0.386675733710326	3.44613435374105	0.000568667556274861	0.00759377053636294
ENSG00000005189.15	18.5042520729107	0.106876450520941	0.832801853145815	0.128333588736897	0.89788498489902	0.961538263566676
ENSG00000005194.10	92.7379496926985	0.178305355338648	0.423603352249857	0.420925269811079	0.673809652066017	0.863352672479033
ENSG00000005238.15	25.7900001528066	0.970979092178011	0.720687727602444	1.34729516680994	0.177885188106184	0.451489210977124
ENSG00000005243.5	3.89402625955681	4.67946480901033	2.25235618114229	2.07758650616135	0.037747460083416	0.177587496126267
ENSG00000005249.8	0.703296037651945	0.539106680245152	4.73042093956953	0.113965900103218	0.909264825055285	NA
ENSG00000005302.13	23.6792278495791	-0.274624358806047	0.739064573505681	-0.371583713589995	0.710202816882326	0.879186872338957
ENSG00000005339.8	152.474271914791	-1.089581870472	0.369293583555772	-2.9504489625324	0.00317312464528726	0.0297357763151147
ENSG00000005379.11	0.233194004581906	1.48210526665562	4.99045082074229	0.296988252142554	0.766475478159323	NA
ENSG00000005381.6	0.253429617591269	1.86377612768284	4.98643449332312	0.373769299522225	0.70857596214699	NA
ENSG00000005421.4	0.587207670942266	1.34439754300454	4.96480956888764	0.270785319023978	0.786556151902514	NA
ENSG00000005436.9	43.8395730488906	-0.712545814707203	0.653149003458975	-1.09093914395287	0.275299661443923	0.57041085827668
ENSG00000005448.12	15.9134947784329	-3.33858592209592	1.10462020842096	-3.02238352751882	0.00250792574488177	0.0247218148949383
ENSG00000005469.7	49.0999571632383	2.86437322896556	0.7149303446224	4.00650671846699	6.16233732498998e-05	0.00119182226136508
ENSG00000005471.11	48.073548731688	-0.528414172379719	0.56321099424521	-0.938217076333668	0.348132864460297	0.643371034599296
ENSG00000005483.15	140.001697711067	-0.418298643170719	0.379944165465527	-1.10094766860862	0.270919433753314	0.566608993418525
ENSG00000005486.12	54.8867662608178	0.619588737761561	0.499651778346319	1.24004109384378	0.214960194968962	0.501481840728691
ENSG00000005513.9	1.13511340039974	-1.48952901006333	4.08649460042964	-0.36450042290689	0.715484358052745	NA
ENSG00000005700.10	141.945784609671	-0.451131623226476	0.4334036364879	-1.04090410242571	0.297920057561364	0.595465784910621
ENSG00000005801.12	65.4260953088739	0.85117541320076	0.501449323193234	1.69743057539786	0.0896152860898144	0.309199926138114
ENSG00000005810.13	80.8211966995733	0.0822656443780577	0.498140574357915	0.165145440088062	0.868829507980807	0.950053644832768
ENSG00000005812.6	29.9469092939526	0.72863109019142	0.681297346902021	1.06947589551704	0.28485528470363	0.581126699765692
ENSG00000005844.13	22.1537629425942	0.715858357232312	0.742981450994738	0.963494251806538	0.33529954744599	0.631122916846276
ENSG00000005882.7	45.945494184208	0.788342272061755	0.588143103381084	1.34039193442851	0.180117956541443	0.454707620501172
ENSG00000005884.13	33.1119916413606	0.24557842232672	1.10677079671529	0.221887334808214	0.824401590151857	0.930907339778924
ENSG00000005889.11	65.8047217063899	0.665368720859082	0.539728173872025	1.23278485924814	0.217656041661247	0.504533840834432
ENSG00000005893.11	245.015654906122	-0.991766207475878	0.276972653095454	-3.5807369297722	0.00034262649249372	0.0050060444816017
ENSG00000005955.8	84.6014208729558	0.0209170457627007	0.410015505248247	0.0510152555085359	0.959313364239313	0.988195664740069
ENSG00000005961.13	19.7461316173376	-0.416235886794256	1.31606230702379	-0.316273693557529	0.75179477661503	0.900441353339023
ENSG00000005981.8	17.8342185581819	-0.286690951353946	0.869527865460594	-0.329708756604464	0.741620036594864	0.894579583681093
ENSG00000006007.7	125.288396381418	0.248693215622287	0.35624746430775	0.698091188117059	0.485120168515135	0.752579439883513
ENSG00000006015.13	3.93795201172608	-1.02995491898238	1.63256944461076	-0.630879698491442	0.528119186993008	0.779251764641504
ENSG00000006016.6	366.195912709877	-2.11946643693038	0.260224954414463	-8.14474707738707	3.80075515977962e-16	6.44912135511406e-14
ENSG00000006025.7	43.9608748198868	0.939463259785138	0.608016647181578	1.54512752922138	0.122315419338888	0.369429498731927
ENSG00000006042.7	167.526273120715	-0.343883293645155	0.316454890311061	-1.08667397526116	0.277180919362224	0.572630581136959
ENSG00000006047.8	1.47586242509807	1.31664026298106	3.07350728824607	0.428383647573004	0.668371828096398	NA
ENSG00000006059.3	0	NA	NA	NA	NA	NA
ENSG00000006071.7	0.257416380110414	1.91670486179153	4.98621342298313	0.384400886844675	0.700681343317127	NA
ENSG00000006074.4	0	NA	NA	NA	NA	NA
ENSG00000006075.11	0	NA	NA	NA	NA	NA
ENSG00000006114.11	114.768214261833	0.0447135257589746	0.367513137562383	0.121665108506182	0.903164247279901	0.963673674071329
ENSG00000006116.3	0	NA	NA	NA	NA	NA
ENSG00000006118.10	55.9760665108664	-0.270481141808663	0.52257164913365	-0.517596280351378	0.604739977558874	0.826895774813324
ENSG00000006125.12	231.639333019613	-1.11388675951453	0.302019357921146	-3.68813034760955	0.00022590792091351	0.00354488804136293
ENSG00000006128.7	0	NA	NA	NA	NA	NA
ENSG00000006194.6	48.599537694817	-0.494418698992022	0.525171256440903	-0.941442801616198	0.346477988167593	0.642190340434137
ENSG00000006210.6	283.416191931201	1.67797017712631	0.288661298418959	5.81293781437552	6.13858697169027e-09	3.28233856309792e-07
ENSG00000006282.15	141.6410514055	0.101524925443377	0.431212969356446	0.235440333798159	0.813866983913756	0.925996534402008
ENSG00000006283.13	0.236300814075388	-1.21861482778523	4.99167254801519	-0.2441295609965	0.807130478693568	NA
ENSG00000006327.9	92.3191685695205	0.775500906985587	0.546899110160535	1.41799628592913	0.156191849118616	0.421658352117842
ENSG00000006377.9	17.0546754508713	1.36757397854897	1.12058112509249	1.22041496856026	0.222307605810354	0.509663033545418
ENSG00000006432.11	73.9328899713169	-0.379339263419179	0.43444503320115	-0.873158246565896	0.382576829499284	0.672933342392244
ENSG00000006451.3	90.9569852631776	-0.0083627504603307	0.618299201988141	-0.0135254104055776	0.989208612883376	0.997118867164744
ENSG00000006453.9	89.7081193499746	0.704033268705076	0.399740355418478	1.76122640399427	0.0782000907457537	0.283122149311654
ENSG00000006459.6	114.379994134723	-1.67322783469776	0.663070896961971	-2.52345238248894	0.0116208797793465	0.0778354295115598
ENSG00000006468.9	0.128638406413831	0.229170028310414	4.99030380531497	0.045923061450955	0.963371573185631	NA
ENSG00000006530.11	32.1757501872797	-0.949231871427988	0.632791536270853	-1.50007042923167	0.133596159851861	0.389227273414555
ENSG00000006534.11	29.9885076502223	0.742004906762829	0.662676536577978	1.11970903722425	0.262837772669539	0.557810434942721
ENSG00000006555.6	3.48336775618828	1.07022626521869	1.72562673070172	0.620195692485295	0.535128957099561	NA
ENSG00000006576.12	30.1198898590057	-1.00210299647439	0.708718243185303	-1.41396529031125	0.157372093982419	0.423856520834656
ENSG00000006606.4	0	NA	NA	NA	NA	NA
ENSG00000006607.9	83.5891228869747	0.108082093501496	0.40568420065132	0.266419282111485	0.789916316718295	0.916357424274107
ENSG00000006611.11	0	NA	NA	NA	NA	NA
ENSG00000006625.13	39.5141889261685	-0.120133964382699	0.570281298783816	-0.210657380206746	0.833154633913052	0.934407849755663
ENSG00000006634.3	35.31194484305	-0.621350634527457	0.869369840841863	-0.714713813773165	0.474785900225274	0.744454539577475
ENSG00000006638.7	125.859905685939	0.305067296388133	0.343470662268444	0.888190258735124	0.374438417812594	0.665610183696477
ENSG00000006652.9	74.7281785595942	0.712480427405246	0.459878979542626	1.54927809075737	0.121314884180548	0.367683442570014
ENSG00000006659.8	0	NA	NA	NA	NA	NA
ENSG00000006695.6	19.4239484687339	-0.236113485267008	0.793639602480581	-0.297507186547921	0.766079322179398	0.905894292366099
ENSG00000006704.6	87.070732866169	0.235983851577496	0.428664667137242	0.550509220070483	0.581970154709065	0.811099790694071
ENSG00000006712.10	85.900053578351	0.866112916613233	0.495418007308406	1.74824674080541	0.0804213111687759	0.288618614194541
ENSG00000006715.11	77.2044475048536	-1.06775526385403	0.534450041291404	-1.99785794996664	0.045732062592404	0.201648332001175
ENSG00000006740.12	8.50401246569299	0.912108975582621	1.31905118808457	0.691488688097935	0.489258487018985	0.754429117388054
ENSG00000006744.14	71.7680946616321	-0.305269630612012	0.447550072102981	-0.68209045119262	0.495181758166058	0.757778145072301
ENSG00000006747.10	1.0363071863548	1.51217470202304	4.09976563745054	0.368844181777033	0.712243870652701	NA
ENSG00000006756.11	30.5750271347895	0.377787673474236	0.640656596311057	0.589688259903297	0.555399667515395	0.794036807301546
ENSG00000006757.7	25.5597049341871	-0.326087585354827	0.739941906858721	-0.440693495438268	0.659434906207679	0.856585548269769
ENSG00000006788.8	0	NA	NA	NA	NA	NA
ENSG00000006831.9	194.35743740376	-0.21677450629467	0.309948813324144	-0.699388082728253	0.484309533428827	0.752358779591706
ENSG00000006837.7	34.4166307029115	1.3270671696032	0.613413398164662	2.16341405905673	0.0305093472060146	0.153796380812384
ENSG00000007001.8	0.805342455637578	4.1585289245822	4.91680873334895	0.845778054447471	0.397676570180363	NA
ENSG00000007038.6	0	NA	NA	NA	NA	NA
ENSG00000007047.10	119.46563060569	-1.9085795591481	1.47758725643127	-1.29168653210896	0.196465723379828	0.477141754910629
ENSG00000007062.7	45.3334685764448	-0.406534903395693	0.650434697461972	-0.625020320997653	0.531957721065553	0.781444950649381
ENSG00000007080.6	23.448207112756	-1.44479584783603	0.729316505916926	-1.98102721673573	0.0475882214768329	0.207072793612049
ENSG00000007129.13	0	NA	NA	NA	NA	NA
ENSG00000007168.8	157.003528896029	-1.25494690758394	0.329580060630081	-3.80771489993894	0.00014025683939187	0.00238305545807869
ENSG00000007171.12	0	NA	NA	NA	NA	NA
ENSG00000007174.13	0	NA	NA	NA	NA	NA
ENSG00000007202.10	216.40717469231	-0.650235215172438	0.295378192264855	-2.20136500324098	0.0277101944575546	0.143934667210955
ENSG00000007216.10	2.00143996377987	5.00417882015657	3.14367427534574	1.59182484629589	0.111424065728633	NA
ENSG00000007237.14	10.3216812778294	-0.804655175992065	1.09887909891142	-0.732250869808316	0.464015460481363	0.736935074265047
ENSG00000007255.6	17.7247022029664	1.60905275103296	1.08895622229824	1.47761013536161	0.139512159939795	0.397688592240912
ENSG00000007264.9	0	NA	NA	NA	NA	NA
ENSG00000007306.10	0	NA	NA	NA	NA	NA
ENSG00000007312.8	0.249724921295353	1.7709837960877	4.98785062828813	0.355059509208982	0.722545009835943	NA
ENSG00000007314.7	2.66524659275429	0.563201973016321	2.13979329296633	0.263203915475206	0.792393413063876	NA
ENSG00000007341.14	25.2568991475387	-0.378742490159961	0.85984058683222	-0.440479893552483	0.65958957163705	0.856699008843958
ENSG00000007350.12	0	NA	NA	NA	NA	NA
ENSG00000007372.16	3.49685334530647	-0.172600442871565	1.90192934128476	-0.0907501867314233	0.927691091874658	NA
ENSG00000007376.3	20.3273491784511	1.40371138789662	1.07254892603953	1.30876210289067	0.190614947790025	0.469733574196533
ENSG00000007384.11	55.9150817887697	1.69787955978486	0.548810840717473	3.09374275035308	0.00197648784639052	0.0205328851699312
ENSG00000007392.12	95.1428879812108	0.316142080962223	0.395292179963946	0.799768113275244	0.423845160878787	0.704937034265105
ENSG00000007402.7	0	NA	NA	NA	NA	NA
ENSG00000007516.9	22.0119824475912	1.35001742306468	0.810447741368305	1.66576739517517	0.0957597525752574	0.321710298646443
ENSG00000007520.3	49.3037935435001	-2.78532693551898	0.938377903886371	-2.96823585037895	0.00299514414505173	0.0283813882277947
ENSG00000007541.10	38.0747433069107	2.0506886210494	0.792707432881703	2.58694259191515	0.00968317235869133	0.0684437105559514
ENSG00000007545.11	40.2875610153432	-0.0944490355302575	0.561780413408112	-0.168124472260025	0.866485357291736	0.94892181868296
ENSG00000007866.14	139.335560496907	1.37577340508999	0.492049388272191	2.79600673810602	0.00517383217321641	0.0433743005509565
ENSG00000007908.11	0	NA	NA	NA	NA	NA
ENSG00000007923.11	149.329114388483	-0.0788073287511649	0.354818456022094	-0.222106058502937	0.824231321644833	0.930907339778924
ENSG00000007933.8	0	NA	NA	NA	NA	NA
