baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	4.42907688410595	1.5089258099813	1.62349303915614	0.929431647434479	0.352665433105227	NA
ENSG00000000005.5	0	NA	NA	NA	NA	NA
ENSG00000000419.8	307.393864984035	0.419100554035495	0.232904401869404	1.79945312613927	0.0719470322923122	0.272199849808694
ENSG00000000457.9	87.3006456531083	0.102651693069146	0.451493998031662	0.2273600391515	0.820143790761612	0.932786810084674
ENSG00000000460.12	162.084428645442	-0.251789498798701	0.363960898871098	-0.691803706331311	0.489060608770481	0.74560080974547
ENSG00000000938.8	0	NA	NA	NA	NA	NA
ENSG00000000971.11	329.881152915366	-0.612366885248196	0.208044759588981	-2.94343816425852	0.00324588658787909	0.035435238417857
ENSG00000001036.9	363.840239654823	-0.239733946626641	0.184432138238381	-1.29984908767246	0.193652697511233	0.477655593208783
ENSG00000001084.6	101.542250359922	-0.030880526366467	0.473717439854623	-0.0651876493631812	0.948024594593569	0.983152945355122
ENSG00000001167.10	166.214013655176	0.412033679099021	0.280583304098736	1.46848965380359	0.141971264567518	0.406810900870663
ENSG00000001460.13	30.3660246827933	-0.203089710706252	0.64382002185917	-0.315444850751591	0.752423917742762	NA
ENSG00000001461.12	193.475246305523	-0.11476563158753	0.25329171460131	-0.453096666695848	0.65047913549089	0.846775435552393
ENSG00000001497.12	506.468128032151	-0.116132179969964	0.174846022766525	-0.664196863803059	0.506564320471383	0.757591743375599
ENSG00000001561.6	0	NA	NA	NA	NA	NA
ENSG00000001617.7	23.3770819251411	-0.343729815901232	0.798579121728947	-0.4304267498968	0.666885240198032	NA
ENSG00000001626.10	0	NA	NA	NA	NA	NA
ENSG00000001629.5	241.092917156496	-0.379815847333562	0.799891296311689	-0.47483432947064	0.634905062042272	0.836699782996039
ENSG00000001630.11	1458.88989145267	-0.4776474142366	0.114240595347789	-4.18106552038242	2.90146235015655e-05	0.000844626038844718
ENSG00000001631.10	333.840056376713	-0.0524607943250211	0.208560059459669	-0.251538067552027	0.801398134386493	0.926525805006487
ENSG00000002016.12	43.1669012685775	0.0502261958213741	0.534494709668685	0.0939694910217309	0.925133392106291	NA
ENSG00000002330.9	17.2509323946024	0.0236286835040557	0.939428337107725	0.0251521937019728	0.979933568777767	NA
