,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,583.555363999291,0.29254103737581605,0.261206596474192,1.11996037360688,0.262730648783728,0.4993647312055421,ENSG00000010244
ENSG00000011426.6,294.85012095184896,-1.02245758360452,0.376369904399174,-2.71662949575298,0.00659503898953576,0.0435382490625852,ENSG00000011426
ENSG00000022840.11,192.04437651320302,-0.6417588737602039,0.34421895492848203,-1.86439144205043,0.0622667538085463,0.205025764261432,ENSG00000022840
ENSG00000023287.8,344.164742002915,-0.8376990463934341,0.30855439202066803,-2.7149153214364903,0.00662927186098108,0.0436430124786915,ENSG00000023287
ENSG00000047410.9,1006.7052194394599,-1.1250904468517902,0.23953628829685603,-4.69695199358469,2.64072485195598e-06,7.56138154597418e-05,ENSG00000047410
ENSG00000068745.10,324.425270218505,0.634308916569075,0.338959118700416,1.87134342041318,0.0612974957956258,0.20289641853465804,ENSG00000068745
ENSG00000070756.9,6471.672931504089,0.264880942349229,0.230241326159744,1.15044916899693,0.24995891867823802,0.48478241074808204,ENSG00000070756
ENSG00000072756.12,48.0671765052411,-0.320638654069343,0.586685142420444,-0.546525948733774,0.5847044557451639,0.777329427977415,ENSG00000072756
ENSG00000073921.13,463.85452785941396,0.38931915105939,0.279900559791908,1.39091951566238,0.16424983416089098,0.37592079725228494,ENSG00000073921
ENSG00000077380.11,376.142670015252,-0.163073582936461,0.34107664055196896,-0.47811419355062396,0.6325689303874711,0.8074784187124631,ENSG00000077380
ENSG00000078674.13,654.030486460049,-1.03364825543817,0.252330996360765,-4.09639826397043,4.19627773116961e-05,0.000764850769999948,ENSG00000078674
ENSG00000080345.13,433.591992893832,-0.47587244371317206,0.296879610530213,-1.6029138641865102,0.10895367233212701,0.293050359511693,ENSG00000080345
ENSG00000080986.8,74.6028347355268,-3.07827593662453,0.555383779281177,-5.54261044607511,2.97995323215277e-08,1.45723392006878e-06,ENSG00000080986
ENSG00000082258.8,295.03307217812903,1.0012673504995602,0.394569975814498,2.53761667606024,0.0111610157509323,0.0630653115398615,ENSG00000082258
ENSG00000088205.8,336.72484367011003,-0.34535124379695,0.321120788437334,-1.07545589146542,0.282170670007713,0.520900119885297,ENSG00000088205
ENSG00000088247.11,1671.5312303043697,2.08027078734314,0.251546992879671,8.26990918686215,1.3406108953184e-16,3.6205634702428396e-14,ENSG00000088247
ENSG00000092199.13,3363.84245490552,0.781329226274063,0.26993883253772305,2.8944676796913797,0.00379802007071251,0.0287832935043141,ENSG00000092199
ENSG00000096384.15,8488.10575239571,-0.0971491457938036,0.249423196467297,-0.38949523207855,0.696909837003049,0.8476335305125099,ENSG00000096384
ENSG00000100023.13,172.96959090481099,-0.6175749894578879,0.35103528457137606,-1.7592960497175198,0.0785272372212569,0.239696676059644,ENSG00000100023
ENSG00000100201.14,1945.26398009284,-0.0142580173842487,0.260412193635246,-0.05475172719530799,0.956336258791245,0.981359565044592,ENSG00000100201
ENSG00000101972.14,343.488677467312,0.0129742282753181,0.313436891858807,0.0413934307425514,0.9669822498184991,0.985487812941968,ENSG00000101972
ENSG00000102144.9,1554.98214320175,-1.5759483864626298,0.324658642164377,-4.854170447939941,1.20891724992197e-06,3.90368578283227e-05,ENSG00000102144
ENSG00000103160.7,204.321028625367,0.529737268678285,0.366998694825581,1.44343093353519,0.14889911538728,0.35394442651471203,ENSG00000103160
ENSG00000103995.9,59.8239827059002,-0.15572197161199802,0.544641067394471,-0.28591669070597603,0.77494192981592,0.8892935733464581,ENSG00000103995
ENSG00000106144.15,110.91562277219101,0.6121025951761271,0.41151103899491204,1.4874512155764898,0.136895678738061,0.334994100173885,ENSG00000106144
ENSG00000107929.10,332.215262473396,-0.47499815602463796,0.42352024390855,-1.1215477013353898,0.262054798839512,0.49855862545788,ENSG00000107929
ENSG00000108651.5,229.31548097243697,-0.0321715468201626,0.332754184456596,-0.0966826213551616,0.922978441316793,0.9647504760205351,ENSG00000108651
ENSG00000108654.7,3239.4974966913105,0.696933796494618,0.281473876614112,2.4760159091072,0.0132857657961094,0.0716434315562506,ENSG00000108654
ENSG00000109920.8,542.772043899017,-0.23882353306120102,0.260227488916442,-0.9177490589316151,0.3587502571663789,0.592732722889614,ENSG00000109920
ENSG00000110172.7,283.151694248586,0.423581908474972,0.301730025477265,1.40384407486449,0.160365286080945,0.37030695863327207,ENSG00000110172
ENSG00000110321.11,3499.11770521154,1.3412915930520901,0.268615060669154,4.99335960430054,5.9337924814002e-07,2.12151435718964e-05,ENSG00000110321
ENSG00000110700.2,392.943579210235,-0.706594755512313,0.30441794105757203,-2.32113374480344,0.0202796266547407,0.0969408112114613,ENSG00000110700
ENSG00000110911.10,247.972021671238,0.052498165644811,0.34356614732803703,0.152803662564245,0.8785531093485351,0.9415129470831309,ENSG00000110911
ENSG00000111364.11,158.094049301885,0.5685448672303679,0.377413592037826,1.5064239317946597,0.131958380994011,0.32772567667015695,ENSG00000111364
ENSG00000112081.12,634.219465428421,0.38149383482426596,0.269368394733352,1.4162531398752498,0.156701402380929,0.36518587262062796,ENSG00000112081
ENSG00000112237.8,299.531800472869,0.862777809201056,0.620979708186334,1.38938164617477,0.16471672837435997,0.37654119289876603,ENSG00000112237
ENSG00000112855.10,43.0021791817662,-0.621198550345854,0.582148116032676,-1.06707989468265,0.285935759833057,0.524376375708586,ENSG00000112855
ENSG00000113569.11,193.95605066995302,-1.5748057454948101,0.41006448506776705,-3.8403856048020297,0.00012284120487113102,0.0018810850998500698,ENSG00000113569
ENSG00000113810.11,489.246731539831,-1.93376693397984,0.298953087909082,-6.4684628197182,9.900487001916141e-11,8.403391931697821e-09,ENSG00000113810
ENSG00000114346.9,291.32813320489,1.45787765447848,0.33395900541192897,4.36543896362437,1.26867724997572e-05,0.00027814929449191,ENSG00000114346
ENSG00000115053.11,4581.64143973136,-2.7006330550793396,0.23976808773362301,-11.263521683001,1.9865788459005896e-29,1.68617974470262e-26,ENSG00000115053
ENSG00000115548.12,404.13278514608004,-0.22061023029630802,0.28043783435116304,-0.786663578424518,0.43147883027887,0.6566568200536179,ENSG00000115548
ENSG00000115875.14,258.905885882237,-0.431233672051619,0.3733787065541021,-1.1549498256916102,0.24811097373994,0.48222157359367207,ENSG00000115875
ENSG00000116001.11,466.61779222823503,0.0579234135572495,0.30567047407280395,0.189496266307531,0.8497038811412759,0.925993325348659,ENSG00000116001
ENSG00000116906.7,288.522490985562,0.43814689052557604,0.415095452495692,1.05553286091498,0.29118168870569,0.528736540529161,ENSG00000116906
ENSG00000117616.13,146.031720112029,0.8915038354340021,0.444123582848185,2.00733280074151,0.0447142388210503,0.16473665522252098,ENSG00000117616
ENSG00000118515.7,189.815711479781,0.15844873050580402,0.396390473646428,0.399728906318614,0.689356199019387,0.842066171150019,ENSG00000118515
ENSG00000119414.7,409.181295160901,1.0498272129032,1.20979416265999,0.8677734157643191,0.38551838599864097,0.617484159701018,ENSG00000119414
