,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,224.486233699321,0.176886496965379,0.27184010818994603,0.65070050973413,0.51523983408605,0.810410389524086,ENSG00000010244
ENSG00000011426.6,58.9615505822249,-0.767310171056259,0.5090062560577361,-1.50746707319296,0.131690977603033,0.44282332649804296,ENSG00000011426
ENSG00000022840.11,169.25000700759702,-0.0935606734037309,0.32450977379457896,-0.28831388438536404,0.7731064799932841,0.927190878215223,ENSG00000022840
ENSG00000023287.8,136.70457665931102,-1.43257583799814,0.39241797828317604,-3.6506376294624596,0.000261590090805835,0.0057063497890658295,ENSG00000023287
ENSG00000047410.9,164.75314931618001,-0.9058580698359171,0.320334532953615,-2.8278501898735,0.00468617305434076,0.0518191032849333,ENSG00000047410
ENSG00000068745.10,152.530314616901,0.94266409545989,0.34184946671207006,2.75754151242795,0.00582378181468762,0.0609844736579442,ENSG00000068745
ENSG00000070756.9,1315.71354391107,-0.41351466653540797,0.224174950219865,-1.84460692923024,0.0650947382987782,0.297405335431579,ENSG00000070756
ENSG00000072756.12,40.6343838784969,0.5301060949364439,0.5824485716864038,0.91013373661745,0.36275198458173297,0.712973826089129,ENSG00000072756
ENSG00000073921.13,203.40639282146702,0.172138104728237,0.39228616366848296,0.438807484613984,0.660801036589578,0.886633512820532,ENSG00000073921
ENSG00000077380.11,169.877633101155,0.671512462960678,0.415542889706029,1.61598833621177,0.10609683501103999,0.39163791465504205,ENSG00000077380
ENSG00000078674.13,240.511114338692,-0.6255083767628531,0.27558454669107596,-2.26975127696124,0.0232226783060262,0.15842300800322698,ENSG00000078674
ENSG00000080345.13,194.523986933053,0.0315549176406581,0.34778938076821203,0.0907299629763228,0.9277071618022719,0.9808547598036541,ENSG00000080345
ENSG00000080986.8,25.5059599747055,-0.30178567916437393,0.9038010177612099,-0.33390721324028005,0.738449576510372,0.9158319347308771,ENSG00000080986
ENSG00000082258.8,93.532653495538,0.25352428002110394,0.372075369166997,0.68137883082316,0.49563181422748,0.8000585314483729,ENSG00000082258
ENSG00000088205.8,116.36010975338499,-0.45869326083618,0.370678608169974,-1.2374419530188998,0.21592305180316898,0.566461345834298,ENSG00000088205
ENSG00000088247.11,317.608340241628,0.324773067132844,0.4149764090790039,0.7826301930117979,0.43384430586517697,0.759074317607773,ENSG00000088247
ENSG00000092199.13,531.6171169677581,0.027571002984996,0.21936668049380897,0.125684552106691,0.8999816305231909,0.9728987895134509,ENSG00000092199
ENSG00000096384.15,3164.3202871877897,-0.43590765236209705,0.16269821026179998,-2.67924061156341,0.007378934916827041,0.0718994646135236,ENSG00000096384
ENSG00000100023.13,85.34527406440391,-0.161474464380894,0.43998134499233604,-0.367002979146098,0.713616795798497,0.9072279864238789,ENSG00000100023
ENSG00000100201.14,621.223213766914,0.10819315914551898,0.196985785043445,0.549243485369549,0.582838365579084,0.852531438655065,ENSG00000100201
ENSG00000101972.14,119.25601563396002,-1.55288932359537,0.480116697808738,-3.2343997421518202,0.00121898710091304,0.0193387463858062,ENSG00000101972
ENSG00000102144.9,1345.43318948442,-0.998980639124577,0.219668878275739,-4.54766577298495,5.42441898349402e-06,0.000229908739197748,ENSG00000102144
ENSG00000103160.7,81.9601847844325,0.38291899898003706,0.46146938534272297,0.8297820205248331,0.40666203799425604,0.7421902981273549,ENSG00000103160
ENSG00000103995.9,24.1075998481934,0.7446490895539241,0.9206202634069699,0.8088558542022269,0.41859806423616797,0.7494559302988391,ENSG00000103995
ENSG00000106144.15,55.8029508985598,0.29297983070590505,0.4645695493525329,0.630647943056598,0.528270743691544,0.8173013131417171,ENSG00000106144
ENSG00000107929.10,109.94808723895599,0.48483361675607206,0.387396775316391,1.25151691404788,0.21074594663798601,0.560112173156844,ENSG00000107929
ENSG00000108651.5,133.59401620406499,0.00370110302872026,0.322558475639345,0.0114742079599188,0.9908451075067439,0.9978845859406759,ENSG00000108651
ENSG00000108654.7,1041.44081366289,1.37826014894423,0.184208518389863,7.48206522147499,7.316361710444381e-14,2.20420226990063e-11,ENSG00000108654
ENSG00000109920.8,149.764857800634,-0.20537512436879396,0.309976375108401,-0.6625508937478629,0.50761822940142,0.8061576297389409,ENSG00000109920
ENSG00000110172.7,77.93945756226181,1.84045287089843,0.461385261890525,3.9889719566619504,6.63602653505263e-05,0.0018918615802105301,ENSG00000110172
ENSG00000110321.11,958.238244381505,1.1132977347205202,0.18226366308442604,6.1081716228035905,1.0077895323129701e-09,1.27657158144235e-07,ENSG00000110321
ENSG00000110700.2,465.358031702127,-0.6442945758608559,0.22587876889240696,-2.8523910371042995,0.00433916858894192,0.0490554891084539,ENSG00000110700
ENSG00000110911.10,236.442636099815,0.557445752644395,0.266607354634524,2.09088662767223,0.0365382281015877,0.21152716440729802,ENSG00000110911
ENSG00000111364.11,89.0250969149802,0.620499677178463,0.383898623388146,1.61631128474013,0.106027028205541,0.391611425913573,ENSG00000111364
ENSG00000112081.12,280.39007124449904,0.874192822991003,0.279616343959088,3.1264010201024197,0.0017696006237456602,0.025551474291312,ENSG00000112081
ENSG00000112237.8,185.521067506256,2.0415698724709,0.301777399733917,6.76515164578589,1.33169640899583e-11,2.6507892626922397e-09,ENSG00000112237
ENSG00000112855.10,40.5369617678371,0.18783423098465302,0.5428583181082239,0.34600967640916896,0.7293354426757149,0.9130225027582439,ENSG00000112855
ENSG00000113569.11,131.542504956942,-0.992644683783797,0.573367686934699,-1.73125327150996,0.0834066017894116,0.33944263970302,ENSG00000113569
ENSG00000113810.11,70.6545783886673,-0.358394677903122,0.43435998054292896,-0.8251098028302359,0.409309254816121,0.7439365765852751,ENSG00000113810
ENSG00000114346.9,201.358629912024,1.11259029643307,0.320021704324234,3.47660887183399,0.000507798013462067,0.00982712579177371,ENSG00000114346
ENSG00000115053.11,1320.81707462125,0.45393849470233905,0.19256621496023,2.35731119706585,0.0184078133082145,0.135172260933,ENSG00000115053
ENSG00000115548.12,177.118213210602,0.22747905627364398,0.31006836622231,0.733641612800152,0.463167192226919,0.776029564369978,ENSG00000115548
ENSG00000115875.14,152.270350352929,0.0900183464818962,0.322715686417959,0.278940101985965,0.7802907925048951,0.9287065067704459,ENSG00000115875
ENSG00000116001.11,312.805581209154,-0.37656672836254107,0.266258268156694,-1.4142912104458303,0.15727641662576,0.486856813859339,ENSG00000116001
ENSG00000116906.7,138.410120766358,-0.0695845417385206,0.31524319167883696,-0.220732893129098,0.825300418089098,0.9462686443570429,ENSG00000116906
ENSG00000117616.13,66.2708936484727,0.24684523887670004,0.5165520619344679,0.477870977713793,0.632742039041619,0.874162099487152,ENSG00000117616
ENSG00000118515.7,124.34313220274599,-0.26778896797233803,0.344200676816764,-0.7780024445300441,0.436567572097129,0.760717962824028,ENSG00000118515
ENSG00000119414.7,106.590878504859,-0.34548357187360695,0.501039643075406,-0.689533406484588,0.49048765812124295,0.795846568424672,ENSG00000119414
ENSG00000120438.7,364.71362115126504,0.635407281001031,0.251190080030363,2.52958747783442,0.0114196703083815,0.0975441110555776,ENSG00000120438
ENSG00000120699.8,52.1882183905943,-0.667199687338094,0.49680688191966205,-1.3429759361626301,0.179279765946537,0.518888198758701,ENSG00000120699
ENSG00000122566.16,938.8488851736399,0.204454942313927,0.24236427696149,0.843585304225397,0.39890117915097795,0.7366202015434459,ENSG00000122566
ENSG00000124193.10,469.639370533625,0.6358944731306011,0.21830809127080802,2.91283052968378,0.0035816892380847705,0.0426550106163792,ENSG00000124193
ENSG00000128708.8,82.9343356319845,0.0254612173297223,0.424106580599972,0.0600349499262733,0.9521277988640671,0.98897463988497,ENSG00000128708
ENSG00000130939.14,116.04322804977,-0.356285575225931,0.34794575514613,-1.02396873638047,0.305850041861024,0.6601464827865601,ENSG00000130939
ENSG00000131747.10,284.26640117433203,-1.03893217310706,0.24718472333650002,-4.20305979707625,2.63330987933704e-05,0.000889500158332423,ENSG00000131747
ENSG00000132823.6,80.6857250488517,-0.102975036105945,0.42249567502028296,-0.243730391088622,0.807439634347673,0.9392899055688759,ENSG00000132823
ENSG00000134108.8,66.3715666420099,-0.209517731824628,0.44324472529249104,-0.47269086323896997,0.6364337460706719,0.876299698209632,ENSG00000134108
