,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,705.534408877314,-0.404718055031771,0.16691459088451802,-2.42470147688754,0.0153209793060419,0.0950111816848447,ENSG00000010244
ENSG00000011426.6,545.916272006073,-0.977637690174978,0.30221727545425897,-3.23488354100706,0.0012169235573176599,0.0136664486254619,ENSG00000011426
ENSG00000022840.11,536.329639530595,0.15081245078076097,0.21286909176205,0.7084750986270091,0.47865027060947796,0.7552268155920759,ENSG00000022840
ENSG00000023287.8,493.90041093661904,-0.46975022620598295,0.35860508298049604,-1.30993744511851,0.19021699836872802,0.47966780494736405,ENSG00000023287
ENSG00000047410.9,1295.65557978745,-0.7450321092120971,0.14535481859195298,-5.12560998272499,2.96575977077557e-07,1.11952647863277e-05,ENSG00000047410
ENSG00000068745.10,431.197741131985,0.129480916000341,0.20046425230263895,0.645905264968966,0.518340709700915,0.7791263908930601,ENSG00000068745
ENSG00000070756.9,6997.06081753033,-0.22720593514295603,0.11558158671146901,-1.9657623814262,0.0493260651357349,0.21025616680441298,ENSG00000070756
ENSG00000072756.12,99.4471706196938,0.0281505379993786,0.367672790250668,0.0765641046762976,0.938970315417476,0.977043449316673,ENSG00000072756
ENSG00000073921.13,669.1247511682869,0.183491238155744,0.16760615821523497,1.0947762308358,0.273614682178084,0.579833214568624,ENSG00000073921
ENSG00000077380.11,736.605084910741,0.0646683530872646,0.18890532099902999,0.342332088610657,0.7321009895504041,0.894543779859959,ENSG00000077380
ENSG00000078674.13,1115.1044714234401,-0.387222261711005,0.154522363366427,-2.50593023090622,0.0122129716026819,0.0806524795116159,ENSG00000078674
ENSG00000080345.13,602.993558573403,-0.447021949435284,0.23341670760820002,-1.9151240458143601,0.0554766859299906,0.22606061044795397,ENSG00000080345
ENSG00000080986.8,123.06880105823099,-1.7303930319069698,0.37299755717582,-4.63915379234325,3.4983865321281304e-06,9.81729477193366e-05,ENSG00000080986
ENSG00000082258.8,331.71856855082,0.141575756788236,0.234404579440874,0.603980336587009,0.545856715397092,0.7947983679426921,ENSG00000082258
ENSG00000088205.8,622.491836194612,-0.0163396158074974,0.17659205247479898,-0.0925274698295341,0.9262789670635619,0.972484880008775,ENSG00000088205
ENSG00000088247.11,1489.49276981215,0.20821922833537304,0.252300491135701,0.825282691278557,0.40921111621241296,0.7038172280028551,ENSG00000088247
ENSG00000092199.13,3384.05957033268,0.15971275468152898,0.11380768144564901,1.4033565454701102,0.160510544205102,0.436711087721019,ENSG00000092199
ENSG00000096384.15,10929.4162733389,-0.339248441453228,0.10972587632281199,-3.09178156349523,0.00198959196068325,0.0203693833105122,ENSG00000096384
ENSG00000100023.13,451.19750701834704,0.220800887925655,0.189637177432278,1.16433333861714,0.24428895091454897,0.546486198356347,ENSG00000100023
ENSG00000100201.14,2575.9322912713396,0.0920064175593198,0.130852725189157,0.7031295483247879,0.4819750192870711,0.7565382550035659,ENSG00000100201
ENSG00000101972.14,432.799221852917,-0.6204644186810121,0.29738342689016195,-2.08641222938822,0.0369412981622272,0.173030247561546,ENSG00000101972
ENSG00000102144.9,2627.47370657082,-1.79156800166796,0.144488795514085,-12.3993559174858,2.6343250251133e-35,2.37129780337506e-32,ENSG00000102144
ENSG00000103160.7,300.680063325093,0.24939724882713601,0.22481003452340398,1.10936884715069,0.267271095824845,0.571461056704246,ENSG00000103160
ENSG00000103995.9,101.52928682814199,-1.1825916431606398,0.35497633630443104,-3.3314661351015897,0.0008638981049925769,0.0104435285378338,ENSG00000103995
ENSG00000106144.15,135.40097784323402,-0.9086506676660999,0.318615060713558,-2.85187607149242,0.00434620413948909,0.0377014683767986,ENSG00000106144
ENSG00000107929.10,339.233994698184,-0.0113698738883372,0.317437160939254,-0.0358177154013578,0.971427707282601,0.9891791707815001,ENSG00000107929
ENSG00000108651.5,259.406169353606,0.193625621599335,0.275223815748288,0.703520591315469,0.48173137895918505,0.756267855725836,ENSG00000108651
ENSG00000108654.7,3880.9484732954206,0.533500776232753,0.134537526883271,3.9654421230415,7.32600275331024e-05,0.00132093812356296,ENSG00000108654
ENSG00000109920.8,612.078034793323,-0.28979906364638597,0.16503922776461902,-1.75594049712654,0.0790985691617064,0.28384282622823903,ENSG00000109920
