baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	1.47191786874785	-0.418973916738889	2.88303939687627	-0.145323687630783	0.884455313222531	NA
ENSG00000000005.5	0	NA	NA	NA	NA	NA
ENSG00000000419.8	347.869551967595	0.534249070518181	0.218903742508292	2.44056617943818	0.0146642588106588	0.091780053760872
ENSG00000000457.9	76.6066973203384	0.49336158188027	0.44954158755611	1.09747706449671	0.272432901460816	0.564202610448544
ENSG00000000460.12	167.902023179044	0.356744701823169	0.378236608006384	0.943178672480977	0.345589520393863	0.638450305909054
ENSG00000000938.8	0	NA	NA	NA	NA	NA
ENSG00000000971.11	338.155722453963	-0.262913981511471	0.200423098836595	-1.31179481326064	0.189589375452901	0.473395636340074
ENSG00000001036.9	330.013079107799	-0.564346733959709	0.208934468891546	-2.70107051724745	0.00691166824304107	0.0521344575695461
ENSG00000001084.6	94.7091836832949	-0.213545315525566	0.395693528567139	-0.539673510200795	0.589422211396948	0.820030199305066
ENSG00000001167.10	132.301420458606	-0.0645124989163575	0.316328551184647	-0.203941435810201	0.838399264387435	0.945764895231777
ENSG00000001460.13	40.4954008074258	1.0102387711546	0.569600231701251	1.77359262677488	0.0761305581797519	0.273291226804571
ENSG00000001461.12	243.275119036635	0.417820234269341	0.232258102678616	1.79894793529548	0.0720269169377975	0.263451902003446
ENSG00000001497.12	459.960097718962	-0.337952641388398	0.192536739570345	-1.7552631364931	0.0792143088545241	0.280667817350598
ENSG00000001561.6	0	NA	NA	NA	NA	NA
ENSG00000001617.7	16.8887310305066	0.321451710055807	0.945419405487153	0.340009638251682	0.73384926961997	NA
ENSG00000001626.10	0	NA	NA	NA	NA	NA
ENSG00000001629.5	266.376036489818	0.351781077198835	0.386455482675885	0.910275809164463	0.362677072880391	0.65508402473742
ENSG00000001630.11	1535.30125491076	-0.381168530155204	0.109648180188603	-3.47628687954116	0.000508408127976418	0.00678521620862892
ENSG00000001631.10	308.008466293071	-0.228391064123057	0.21428410747872	-1.06583295798424	0.286499159454152	0.579083156157528
ENSG00000002016.12	44.8633020896349	0.534537375392219	0.555173701266134	0.96282906444082	0.335633312465211	0.629040272491023
ENSG00000002330.9	25.1519867090484	0.591652807167616	0.768371618896081	0.770008668484715	0.44129475064826	0.714988774200673
ENSG00000002549.8	260.969828370125	-0.50528996825541	0.244058940324892	-2.07036041204951	0.0384186061587199	0.177503024734231
ENSG00000002586.13	70.9447115542716	0.346803560908463	0.433192536448633	0.800576029660166	0.423377132218135	0.702959291925202
ENSG00000002587.5	10.1845879975356	-0.4097211781175	1.07940931501177	-0.379579064604452	0.704257903743942	NA
ENSG00000002726.15	0	NA	NA	NA	NA	NA
ENSG00000002745.8	0.137186595590315	-0.311408090818042	4.98042419300459	-0.0625264191864299	0.950143623628558	NA
ENSG00000002746.10	13.6600426946805	-0.183342641778625	1.00819950792756	-0.181851548564531	0.855699229017435	NA
ENSG00000002822.11	75.0425228345357	-0.0212949697944108	0.458529723108477	-0.0464418525587553	0.962958078964505	0.990185006371357
ENSG00000002834.13	1065.96168702678	-0.0141800898381001	0.135620370899295	-0.104557226499767	0.916727156906181	0.973413205294645
ENSG00000002919.10	118.744329085381	0.033225254119603	0.40115106614596	0.0828247932600878	0.933990854685466	0.98070002817716
ENSG00000002933.3	0	NA	NA	NA	NA	NA
ENSG00000003056.3	409.332021743745	0.119065395865865	0.21461241644654	0.554792671539227	0.579036480349658	0.813847961269919
ENSG00000003096.9	42.9207328443086	-0.250652455458607	0.901611926136245	-0.27800481359286	0.781008663645056	0.918043544026042
ENSG00000003137.4	0.223524530542894	1.57087418165884	4.98450057556066	0.315151770542657	0.752646422493712	NA
ENSG00000003147.13	110.14159990028	-1.46782227770711	0.37294757733113	-3.93573351035304	8.29429713408776e-05	0.00150685873307952
ENSG00000003249.9	35.5073863381128	-0.425765031986849	0.598222130815329	-0.71171728703277	0.476639860643678	0.739994465762247
ENSG00000003393.10	170.520379273167	0.819732597163569	0.273931487571156	2.9924730611724	0.00276727088474297	0.0263748218761981
ENSG00000003400.10	192.185650786989	-0.0925349799905256	0.270345149933769	-0.342284594390524	0.732136728072923	0.90018694783465
ENSG00000003402.15	998.109430397431	-0.504494495536421	0.126990483792265	-3.97269527976354	7.10639345347821e-05	0.0013229324412572
ENSG00000003436.10	509.298806117044	0.208043403300922	0.174135258444856	1.19472302828783	0.232195262109219	0.521261982817059
ENSG00000003509.11	107.108162621861	-0.0944859206927637	0.345954204670692	-0.2731168444179	0.784763398823865	0.919424147249341
ENSG00000003756.12	326.686382597204	-0.462114647628038	0.210801902229917	-2.19217494121101	0.028366877138538	0.144285669281585
ENSG00000003987.9	0.350094867204734	2.76861629456685	4.98720650374397	0.555143704694884	0.578796370991522	NA
ENSG00000003989.12	0	NA	NA	NA	NA	NA
ENSG00000004059.6	277.714478366376	0.0742650071371369	0.213739613796782	0.347455512892177	0.728249134600975	0.899534320432039
ENSG00000004139.9	10.5343747973373	-1.73009033538546	1.39307632141225	-1.24192071087072	0.214265817821642	NA
ENSG00000004142.7	321.069380964073	0.2097855760471	0.20398625740041	1.0284299477847	0.303747627266798	0.59585091282177
ENSG00000004399.8	112.893105627302	-0.669534541173397	0.454882998224446	-1.47188297603297	0.141052481507614	0.401743297559431
ENSG00000004455.12	1911.63686204079	-0.158889225064086	0.0904361931957034	-1.75692075760255	0.0789313169731173	0.279957367027953
ENSG00000004468.8	1.88710351947124	1.29512692159693	2.38183811134092	0.543751028010802	0.586612812653865	NA
