,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,513.933576828529,0.6047753252421489,0.20082188229641298,3.01150112889343,0.0025995943611803103,0.0708273048851719,ENSG00000010244
ENSG00000011426.6,210.490594820529,1.83680279664644,0.994420896755624,1.84710800289812,0.0647314888561426,0.45004567627233105,ENSG00000011426
ENSG00000022840.11,180.088038623079,-0.569980602633254,0.296340431019638,-1.92339803472676,0.0544300809641433,0.4072736910169029,ENSG00000022840
ENSG00000023287.8,112.982057532285,-0.413857071444676,0.36080156619153403,-1.14704898821026,0.251361374952996,0.763253169396821,ENSG00000023287
ENSG00000047410.9,592.208377072404,0.11828137196920802,0.227249732879723,0.520490697482187,0.602721609940743,0.9459803615240601,ENSG00000047410
ENSG00000068745.10,90.799699440499,0.20395504196600697,0.421296644334509,0.48411266671297604,0.6283059122486191,0.9509046937985509,ENSG00000068745
ENSG00000070756.9,3688.2076593115294,-0.24900007325519896,0.19480226025850697,-1.27821963115197,0.20117199614760198,0.715758297461729,ENSG00000070756
ENSG00000072756.12,49.757613366875894,-0.138280354809696,0.549577298571677,-0.251612202995065,0.801340825405125,0.9798724053928449,ENSG00000072756
ENSG00000073921.13,755.51849753382,0.332408929639918,0.17533960186984401,1.89580064112766,0.0579864110775713,0.421411696533256,ENSG00000073921
ENSG00000077380.11,183.67040695541402,0.0449789433533829,0.287143054670773,0.15664297854933,0.8755262286501702,0.9861754594499409,ENSG00000077380
ENSG00000078674.13,232.54294511846902,0.22054582778174697,0.266918049796215,0.8262679423520741,0.40865211440680294,0.8797129030205101,ENSG00000078674
ENSG00000080345.13,240.511840479107,-0.0367630029668367,0.26096653497117495,-0.14087247995570498,0.887970683124284,0.9883056842723991,ENSG00000080345
ENSG00000080986.8,131.739876914313,0.28356965079688595,0.326889992060778,0.867477309443485,0.38568053900016597,0.871047346257348,ENSG00000080986
ENSG00000082258.8,79.10136745685341,0.18134259753796397,0.5800834267183571,0.31261468469088,0.754573420173186,0.9729221422329509,ENSG00000082258
ENSG00000088205.8,173.329882659547,-0.29458958455872497,0.31899456160716905,-0.9234940654615369,0.355749791630571,0.8573138392760999,ENSG00000088205
ENSG00000088247.11,518.669032162231,-1.1316270856437098,0.280493942909968,-4.03440827956464,5.4740066759421004e-05,0.00371785590863203,ENSG00000088247
ENSG00000092199.13,1165.08259028898,0.0704963599147541,0.166448169493623,0.423533404598091,0.6719061318205121,0.96114338329704,ENSG00000092199
ENSG00000096384.15,4126.0098547526595,-0.5288569364147859,0.12328128879942502,-4.2898394522401695,1.78802327725404e-05,0.0015037228926722901,ENSG00000096384
ENSG00000100023.13,530.689001781552,-0.11866688110108801,0.20897742990803397,-0.5678454422246011,0.5701399205057571,0.938272870733864,ENSG00000100023
ENSG00000100201.14,853.8095180670309,0.247862936702048,0.16231573669306698,1.52704193537776,0.12675058391949198,0.6060058003669481,ENSG00000100201
ENSG00000101972.14,303.879352372177,0.0986502770104521,0.23580242089730702,0.41835989908439003,0.6756840012046371,0.962149107706141,ENSG00000101972
ENSG00000102144.9,1117.36988453371,0.12277518944978301,0.157570300591288,0.7791772243187042,0.435875324594325,0.8887933190441121,ENSG00000102144
ENSG00000103160.7,74.96057673646321,0.24913515250181,0.451324846010262,0.552008502754012,0.5809425277727379,0.9406052938673409,ENSG00000103160
ENSG00000103995.9,148.63132199208098,0.45935359904886897,0.312717428711528,1.4689094910428202,0.141857339999042,0.635123704560271,ENSG00000103995
ENSG00000106144.15,144.096481193888,0.4876722341478711,0.322094700853066,1.5140647544224501,0.130009416804997,0.613861746038411,ENSG00000106144
ENSG00000107929.10,170.051779704208,-0.0849800585487435,0.40944958084261,-0.207547064461178,0.835582640628783,0.9818020144011429,ENSG00000107929
ENSG00000108651.5,182.402433738871,-0.29365992263047497,0.291181659143539,-1.00851105627403,0.313209182639995,0.8252913378272049,ENSG00000108651
ENSG00000108654.7,749.9316262572399,0.150414533885073,0.20006982277550697,0.751810202050554,0.45216520590183007,0.8914270371921299,ENSG00000108654
