baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	98.7395987667205	-0.0211041101959061	0.46824190482363	-0.0450709557997704	0.964050751802136	0.988887976168773
ENSG00000000005.5	0	NA	NA	NA	NA	NA
ENSG00000000419.8	98.3685748208917	-0.185443618242146	0.487074314321031	-0.380729619258716	0.703403888237146	0.88396894595438
ENSG00000000457.9	26.7714606510551	2.23088294991288	0.820563732313111	2.71871990201685	0.00655350776111776	0.0975335270762054
ENSG00000000460.12	25.2525351229256	0.622842325251027	0.763713781214053	0.815544174495467	0.414760889512618	0.731395818482494
ENSG00000000938.8	0	NA	NA	NA	NA	NA
ENSG00000000971.11	0	NA	NA	NA	NA	NA
ENSG00000001036.9	176.713820610359	0.404832949266534	0.420972128242185	0.961662119905559	0.33621935622187	0.674085745584885
ENSG00000001084.6	98.8931300045738	-1.22074669105007	0.505539676730258	-2.41473962824371	0.0157464614091934	0.154614109627456
ENSG00000001167.10	45.4128178250213	-0.54683517095891	0.623152230432189	-0.877530632570553	0.380198488052179	0.7067108147031
ENSG00000001460.13	4.23267397615515	-0.411051984380369	1.5570339573393	-0.263996801381767	0.791782383475545	NA
ENSG00000001461.12	15.6157416479645	0.961242872651835	0.867524198236167	1.1080300406677	0.26784884235753	NA
ENSG00000001497.12	52.2220253211505	0.151510417942038	0.560057578553113	0.270526502531149	0.786755230681847	0.918842378772325
ENSG00000001561.6	0	NA	NA	NA	NA	NA
ENSG00000001617.7	38.0824776610339	0.867262083567682	0.670786628023611	1.2929030593871	0.196044589261185	0.539317287414517
ENSG00000001626.10	0	NA	NA	NA	NA	NA
ENSG00000001629.5	57.4995967389778	-0.0501121170917838	0.768851591230973	-0.0651778804431576	0.948032372523063	0.984626381127429
ENSG00000001630.11	342.702505547284	0.103774766527963	0.424341559710394	0.244554802972368	0.806801163459196	0.928460624069191
ENSG00000001631.10	50.2615454627591	-0.952191461011646	0.675440329940621	-1.40973438926182	0.15861812633801	0.492651814262656
ENSG00000002016.12	33.0656282817059	1.44165234315272	0.695540241773177	2.07270874719979	0.0381993932254003	0.243445680589679
ENSG00000002330.9	10.4055232910701	-0.163206181180065	1.48391855713102	-0.109983246988706	0.912422661270644	NA
ENSG00000002549.8	89.8261545688937	-0.108291615954932	0.522893864193562	-0.207100567381769	0.835931318997019	0.940334356762873
ENSG00000002586.13	122.747709524728	-0.214873161941401	0.466262012957867	-0.460842093007516	0.644911899616302	0.859411647744782
ENSG00000002587.5	3.15090874582683	-0.653316265331798	1.75416947698462	-0.372436229169166	0.709568083909295	NA
ENSG00000002726.15	0	NA	NA	NA	NA	NA
ENSG00000002745.8	0	NA	NA	NA	NA	NA
ENSG00000002746.10	19.8331029811567	4.51331363013781	1.38003980820095	3.27042278296411	0.00107386855488794	0.0311906853813258
ENSG00000002822.11	34.1945795372719	0.832418169470045	0.864406071503487	0.962994357527123	0.335550354889219	0.673609632464354
ENSG00000002834.13	341.43312707376	0.0981093556915598	0.40340633911314	0.243202315331103	0.807848673327792	0.92885575975526
ENSG00000002919.10	37.147026563759	0.0634138570220632	0.707299138516584	0.0896563470373524	0.928560306194989	0.975991611244719
ENSG00000002933.3	0	NA	NA	NA	NA	NA
ENSG00000003056.3	127.503130432317	0.119683976023193	0.496022014911736	0.241287629228494	0.809332198137508	0.92962573483591
ENSG00000003096.9	0.593395625090809	-2.57164353507698	4.86964450809882	-0.528096769856614	0.597432172666826	NA
ENSG00000003137.4	0.178952981852173	-1.35123108117327	4.97323622661317	-0.271700562692448	0.785852268597356	NA
ENSG00000003147.13	0.236659581037263	-1.79735471582416	4.98280132408029	-0.360711695876398	0.718314980511488	NA
ENSG00000003249.9	39.9553700187078	-0.0356289649864755	0.631384434392201	-0.056429907114789	0.954999332474428	0.986212464845374
ENSG00000003393.10	58.4032081833664	0.487645219600974	0.583633883942869	0.835532742387364	0.403417819603089	0.724601646614368
ENSG00000003400.10	50.9609981312677	0.820862618673439	0.550720111181252	1.4905259532156	0.136085997626644	0.459354381065976
ENSG00000003402.15	374.110232434994	0.745698681117303	0.387012727552001	1.92680660874934	0.0540037355750141	0.289515584747212
ENSG00000003436.10	291.392402359392	0.308885312090134	0.400459876383747	0.771326493129462	0.440513432819844	0.750031329418396
ENSG00000003509.11	41.6780668545443	0.426055290746726	0.626641271555018	0.679903016425115	0.496565871555949	0.777849531574419
ENSG00000003756.12	129.991352043309	-0.0236274354188581	0.439260435562479	-0.0537891271464112	0.957103172259756	0.987029774713875
ENSG00000003987.9	0	NA	NA	NA	NA	NA
ENSG00000003989.12	170.243213199414	0.0554730726280595	0.700083127076448	0.0792378368833362	0.936843449709548	0.980221645307842
ENSG00000004059.6	39.0672097202575	-0.554703847361062	0.60167985959147	-0.921925237347476	0.356567574022915	0.690586026350253
ENSG00000004139.9	1.67743543210479	0.191360135593539	2.44223901921863	0.0783543846804816	0.937546157673875	NA
ENSG00000004142.7	91.1292148111387	-0.390016213996735	0.478917649880427	-0.814370099105998	0.415432962720495	0.731578016103137
