baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	3.15836066683798	-0.767410985347809	1.82823614834524	-0.419754847338734	0.674664553147464	NA
ENSG00000000005.5	0	NA	NA	NA	NA	NA
ENSG00000000419.8	156.25709753968	-0.850522734087571	0.29487078209153	-2.88439135289967	0.00392171055380178	0.0944058702588374
ENSG00000000457.9	52.9621561177896	0.405322629450699	0.491793447244136	0.824172488921937	0.409841556480122	0.887226593683936
ENSG00000000460.12	91.99296355735	-0.640470521306345	0.371159985661043	-1.72559151322752	0.0844209272424028	0.532605820625935
ENSG00000000938.8	0	NA	NA	NA	NA	NA
ENSG00000000971.11	193.775592414326	-0.740833847901055	0.267683337855049	-2.76757550110279	0.00564749625258647	0.115059391737093
ENSG00000001036.9	287.317473114216	0.227967219603035	0.222251249692992	1.02571850515099	0.305024289141786	0.840108444814289
ENSG00000001084.6	75.5990469658883	0.644116955783724	0.510150994460206	1.26260060801267	0.206732749283368	0.752304212067415
ENSG00000001167.10	102.119589349127	0.349511062254664	0.34530446384233	1.01218228795981	0.311450903314132	0.841813644094076
ENSG00000001460.13	20.9910762708323	-0.614129376697764	0.759002951323835	-0.809126467330086	0.41844240557731	NA
ENSG00000001461.12	100.16404272022	-0.241656636896562	0.352267720864904	-0.686002783062937	0.4927113534168	0.909986107315933
ENSG00000001497.12	245.016589258014	-0.013210730565149	0.249031194912395	-0.0530484968752461	0.95769326716559	0.995008987567855
ENSG00000001561.6	0.111028403297913	-0.404327185453759	4.96261964675317	-0.0814745465569365	0.935064566473835	NA
ENSG00000001617.7	1.59895209695734	-1.14731552658019	3.24986074837261	-0.35303528840573	0.724061985344708	NA
ENSG00000001626.10	0	NA	NA	NA	NA	NA
ENSG00000001629.5	147.348946680475	-0.0772333179500799	0.328781454512973	-0.234907768944834	0.814280319532617	0.977070680749295
ENSG00000001630.11	1078.07131412226	-0.057211753971754	0.170319100616705	-0.335909206686725	0.73693933413427	0.961467726002343
ENSG00000001631.10	184.055592454443	-0.129956061532805	0.267985701709735	-0.484936549613252	0.627721354844781	0.940145954181083
ENSG00000002016.12	19.7508488129741	-1.04723605667919	0.78799169282455	-1.32899377774578	0.183850022718022	NA
ENSG00000002330.9	7.06864415171411	-0.153729592103146	1.34733231863781	-0.11409923890089	0.909159125554142	NA
ENSG00000002549.8	134.774512859952	-0.289458750326576	0.3657136367633	-0.791490174904039	0.428658007299384	0.891879426531697
ENSG00000002586.13	43.9676436246548	0.122746171267785	0.576995319155689	0.212733391749865	0.831534920005841	0.978470671223928
ENSG00000002587.5	6.49128727314236	0.5251045095847	1.28794588271254	0.407706967065089	0.683488821881747	NA
ENSG00000002726.15	0.154256393910453	1.15786169172764	4.96732591974646	0.233095575050719	0.815687190876947	NA
ENSG00000002745.8	0	NA	NA	NA	NA	NA
ENSG00000002746.10	19.927691925227	-1.70750771237638	0.939673302677509	-1.81712911020351	0.0691973463595687	NA
ENSG00000002822.11	21.5473508934559	-0.328099653850064	0.8298435487173	-0.395375314247139	0.69256592448945	NA
ENSG00000002834.13	588.8339445055	0.256988912701007	0.180665704656044	1.42245543054377	0.154894081329921	0.672482213048493
ENSG00000002919.10	89.6694393715625	0.455456553752083	0.371408447663324	1.22629562310049	0.220087447853533	0.770240650659853
ENSG00000002933.3	0	NA	NA	NA	NA	NA
ENSG00000003056.3	225.882983263602	-0.169297868166266	0.285887347614413	-0.592183842968122	0.553727487513924	0.923557864794851
ENSG00000003096.9	21.2266401696562	-1.68381146010561	0.829961477642108	-2.02878266698505	0.0424804314985423	NA
ENSG00000003137.4	0.210452829263406	-0.899696355123821	4.99310290626944	-0.180187825489065	0.857005115856077	NA
ENSG00000003147.13	75.4850443120108	0.112927251692367	0.403542101439848	0.279840074404726	0.779600204564303	0.970557533661571
ENSG00000003249.9	15.9900485727959	-1.12447246119247	0.854002388485849	-1.31670880123201	0.18793625233275	NA
ENSG00000003393.10	78.447970748223	0.167036516589653	0.390795442709788	0.427426981828182	0.669068358325358	0.949778532426458
ENSG00000003400.10	129.094108953388	-0.0786562671230814	0.33597766111595	-0.234111597961081	0.814898342235641	0.977070680749295
ENSG00000003402.15	852.433392427032	-0.0941985777916577	0.260055136116049	-0.362225408036632	0.717183594063759	0.955841160586983
ENSG00000003436.10	344.368996163239	0.0911986894921421	0.204422891156767	0.446127578844406	0.655505092325712	0.946724380516269
ENSG00000003509.11	85.5189828472748	0.214788635352327	0.376459506309852	0.57054910754609	0.568305324950294	0.929719039824107
ENSG00000003756.12	260.312010582515	-0.239882878852179	0.23973984941614	-1.00059660267739	0.317021873224503	0.845542672578235
ENSG00000003987.9	0	NA	NA	NA	NA	NA
ENSG00000003989.12	0.264789726302779	1.88819999718549	4.98932153288854	0.378448248872893	0.705097631268204	NA
ENSG00000004059.6	121.032685006846	0.505982030635936	0.324262661385057	1.56040793742542	0.118663510294399	0.602972955021892
ENSG00000004139.9	0.785297585762753	0.444766607914263	3.58924330771882	0.123916538886559	0.901381357740278	NA
ENSG00000004142.7	146.749832980525	-0.0435224884577226	0.297651034048299	-0.146219846327362	0.883747838837055	0.986264487814161
