,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,188.717213911921,-0.15227205653380602,0.43786806737528794,-0.347757847350163,0.7280220489363891,0.8955671767026091,ENSG00000010244
ENSG00000011426.6,94.34259457300209,-1.74747286840518,0.5498702485099101,-3.17797311845958,0.0014830850058021301,0.0390458988077263,ENSG00000011426
ENSG00000022840.11,118.994203968165,-0.053424276636245,0.46028574335675104,-0.11606763278531,0.907598940696739,0.969086988265606,ENSG00000022840
ENSG00000023287.8,72.8156655396318,0.7791432949856592,0.511713093708361,1.52261746780651,0.12785443700812,0.446533577663089,ENSG00000023287
ENSG00000047410.9,187.430126608432,0.0274365792711829,0.42151508075637495,0.0650903859049365,0.94810203513714,0.9846263811274291,ENSG00000047410
ENSG00000068745.10,100.158022920975,0.254882647975166,0.473421878710551,0.5383837533436029,0.590312140377173,0.83423929033183,ENSG00000068745
ENSG00000070756.9,764.575880427945,-0.11812559452353802,0.375886056334915,-0.31425904880676897,0.7533242980978391,0.9033111844577959,ENSG00000070756
ENSG00000072756.12,37.996034780913895,1.3333823092376598,0.691987188196739,1.92688872277006,0.0539934992111757,0.28951558474721195,ENSG00000072756
ENSG00000073921.13,140.344970679639,-1.9375835934671,0.48137567592154296,-4.0250965937524805,5.69519333733485e-05,0.00423797692639364,ENSG00000073921
ENSG00000077380.11,103.95475193418699,-1.5580491378719,0.477933183422989,-3.25997271566927,0.00111422931926117,0.0319507031548649,ENSG00000077380
ENSG00000078674.13,172.821293652361,0.21324859437059102,0.429402608245126,0.49661690515129997,0.619459229577465,0.848588805372103,ENSG00000078674
ENSG00000080345.13,127.63998632457898,0.356621001696269,0.49151796998739505,0.725550281926446,0.46811450954819395,0.7641476706452709,ENSG00000080345
ENSG00000080986.8,22.1034253052317,-0.644949460328485,0.836892962983938,-0.770647488812573,0.440915904870343,0.7501720838541809,ENSG00000080986
ENSG00000082258.8,79.0796820148952,-0.272174805736051,0.515440256881578,-0.528043361189352,0.597469240615953,0.8372938587558042,ENSG00000082258
ENSG00000088205.8,123.794778299857,-0.298367717244028,0.446522536270564,-0.6682030424176301,0.504003993663497,0.7814014608826501,ENSG00000088205
ENSG00000088247.11,301.967444084671,-1.2396092444054398,0.524983759730161,-2.3612335075709705,0.0182142577232774,0.16889925493345997,ENSG00000088247
ENSG00000092199.13,480.266196106932,-1.03581077006124,0.378230594782866,-2.73856949794311,0.00617071167374796,0.0951229308691055,ENSG00000092199
ENSG00000096384.15,2513.6562531972,-0.14933503045679197,0.351610053206879,-0.424717749378248,0.671042443192671,0.870374716283948,ENSG00000096384
ENSG00000100023.13,72.412119267711,0.0233057807622331,0.5033827838421451,0.0462983270590786,0.963072472694692,0.988795243407215,ENSG00000100023
ENSG00000100201.14,378.20167067600096,-0.40342801932556704,0.40205819217687205,-1.00340703702934,0.315664510192871,0.655501300747496,ENSG00000100201
ENSG00000101972.14,67.8428662992589,-0.9846523323411809,0.587907403182806,-1.6748425466501697,0.0939651286041564,0.380387126366942,ENSG00000101972
