baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	3.46143825025028	-0.348404640984193	1.77389623800434	-0.19640643771597	0.844292057825464	NA
ENSG00000000005.5	0	NA	NA	NA	NA	NA
ENSG00000000419.8	186.52675100331	-0.0139169751393079	0.273855969951697	-0.050818593225346	0.959470074768169	0.996555599972689
ENSG00000000457.9	53.9768302598501	0.0411166356798657	0.480228092310505	0.0856189721889085	0.931769316214621	0.993978379111967
ENSG00000000460.12	83.7795656030862	-0.862133273004352	0.386892986629797	-2.2283507398631	0.0258571352400933	0.292931383342116
ENSG00000000938.8	0	NA	NA	NA	NA	NA
ENSG00000000971.11	178.570042662466	-0.69991759029951	0.273029837874641	-2.56352051390394	0.0103616577569467	0.180558228295721
ENSG00000001036.9	228.445395320046	-0.21061544794218	0.244479181618587	-0.861486227775263	0.388970303166266	0.865408183754003
ENSG00000001084.6	81.0036261491794	0.899696277370526	0.563690717357197	1.59608141427032	0.110470617626784	0.574583825126833
ENSG00000001167.10	92.0228331535291	0.557933157842174	0.363844663160215	1.5334377945692	0.125168022491146	0.60701242773091
ENSG00000001460.13	22.9824093896903	-0.278688228825839	0.763528605307445	-0.36500037705021	0.715111124790534	NA
ENSG00000001461.12	103.117970968655	-0.319885666208708	0.359314003661683	-0.890267740608018	0.373322138597882	0.854791661006833
ENSG00000001497.12	259.085536471144	0.116553270610535	0.239299361292279	0.487060516923725	0.626215445503329	0.9418486965574
ENSG00000001561.6	0.206327073082412	-2.08746157329242	4.96512610484788	-0.420424683927816	0.674175238999731	NA
ENSG00000001617.7	7.37170814406172	1.10874592476643	1.52290569375926	0.728046345423733	0.466585216573879	NA
ENSG00000001626.10	0	NA	NA	NA	NA	NA
ENSG00000001629.5	141.854211143979	0.0884361535259632	0.448428969249047	0.19721329260699	0.843660628892233	0.986105678219173
ENSG00000001630.11	995.114473108519	0.0494238746844655	0.176296879766149	0.280344579836151	0.77921315165996	0.980175854360921
ENSG00000001631.10	174.000449194676	-0.191876610699198	0.271778065060958	-0.706004771415829	0.480185170212114	0.909178101078921
ENSG00000002016.12	27.6160376418208	0.348608381546414	0.664366736810144	0.524722810808085	0.599775897604642	0.935689125019218
ENSG00000002330.9	5.94394618982161	-0.778546796623044	1.50869435783032	-0.516040106190022	0.605826398115405	NA
ENSG00000002549.8	132.550696050363	-0.117123081520582	0.434304124024321	-0.269679874175044	0.787406545147095	0.981383066771073
ENSG00000002586.13	46.5369068708401	-0.157943330233812	0.599956606685391	-0.263257923112822	0.792351788566936	0.982400232773883
ENSG00000002587.5	8.45566778385354	0.261259435830987	1.17675042571223	0.222017710911691	0.824300096062624	NA
ENSG00000002726.15	0.31463182124502	1.09310496545179	4.89226885447415	0.22343517863948	0.823196827689618	NA
ENSG00000002745.8	0	NA	NA	NA	NA	NA
ENSG00000002746.10	11.0473123532552	-0.0905053826154348	1.06995763407688	-0.084587818931279	0.932589083442787	NA
ENSG00000002822.11	29.143394188163	-0.6375578815646	0.705912978863606	-0.903167813391042	0.366436837548172	0.851491727230848
ENSG00000002834.13	574.244600252363	-0.107474517063251	0.190993993902699	-0.562711501378431	0.573631351171605	0.93297803234714
ENSG00000002919.10	88.4061809945388	0.439873540370271	0.389780182099591	1.12851694511724	0.259101664649527	0.768178308313638
ENSG00000002933.3	0	NA	NA	NA	NA	NA
ENSG00000003056.3	209.276896374183	-0.444385379975062	0.268693501676114	-1.65387468324682	0.0981529775500805	0.549098852038026
ENSG00000003096.9	23.8051793616893	0.529297305963341	0.8009623786137	0.660826675629191	0.508723473525145	NA
ENSG00000003137.4	0.397320167829266	-2.7209249375673	4.9919572075839	-0.54506175121726	0.585711047821273	NA
ENSG00000003147.13	67.3162453523711	-0.270691350076495	0.433121616327265	-0.624977696499824	0.531985696475866	0.929250432391404
ENSG00000003249.9	24.9141807657034	0.0719283248188395	0.725459661613507	0.0991486206949984	0.921020268506052	0.992684978973384
ENSG00000003393.10	79.8784031364156	0.101813282570231	0.389484966293965	0.261404910025171	0.79378027099023	0.982400232773883
ENSG00000003400.10	122.108166409632	-0.171350243114218	0.341680453555436	-0.501492670508929	0.6160244348958	0.940346238872222
ENSG00000003402.15	815.430163154948	-0.575626006380979	0.27275771234683	-2.11039314499394	0.0348245064382995	0.339906284887748
ENSG00000003436.10	322.023713924506	0.175964109157453	0.209422369899638	0.840235497486635	0.400776359055555	0.872876412611467
