,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,1203.8248952912,0.16626199371116002,0.14523390685215498,1.14478772426339,0.252297101683208,0.6040558546008299,ENSG00000010244
ENSG00000011426.6,353.469814345869,0.500637122515067,0.23740523888079001,2.1087871728326,0.0349629563011562,0.206134960110731,ENSG00000011426
ENSG00000022840.11,290.233477569465,0.0386699114938066,0.27498969132094603,0.14062313139103902,0.888167673613226,0.9691151711380191,ENSG00000022840
ENSG00000023287.8,415.28605286835403,0.283984186436203,0.8023530214341751,0.3539391998905829,0.7233844488335641,0.9068371159655151,ENSG00000023287
ENSG00000047410.9,1388.14250046096,-0.30151781987036896,0.11927122506326299,-2.52800136588217,0.0114713905686599,0.0999385157518168,ENSG00000047410
ENSG00000068745.10,217.687045581084,-0.18918034932407699,0.252740232344087,-0.7485169558067108,0.45414840159633296,0.770058762875705,ENSG00000068745
ENSG00000070756.9,11949.9781438849,-4.03703573894741e-05,0.0818832991557856,-0.000493023092690345,0.9996066245021601,0.999981783192964,ENSG00000070756
ENSG00000072756.12,121.178703708124,-0.225425351271844,0.43292221696106703,-0.520706358879514,0.6025713439786129,0.8535538641692529,ENSG00000072756
ENSG00000073921.13,2108.5387863987,0.705119657579054,0.116361330553021,6.05974213450369,1.3633994437225399e-09,1.80019222847068e-07,ENSG00000073921
ENSG00000077380.11,420.65543434601403,0.11236401132541901,0.18712035473012,0.6004905852571689,0.548179333472607,0.8257323672113441,ENSG00000077380
ENSG00000078674.13,520.07186705659,-0.312012772480605,0.17798750072637098,-1.7530038413218603,0.0796013477190557,0.333513974153549,ENSG00000078674
ENSG00000080345.13,432.60086928838206,-0.554578059446806,0.20513650352325802,-2.70345867225882,0.006862198087963771,0.0703654923784972,ENSG00000080345
ENSG00000080986.8,263.144861202392,0.167350573932226,0.225979015999218,0.740558025674407,0.45896146622833794,0.771633718944715,ENSG00000080986
ENSG00000082258.8,182.892682205626,0.0197889706028168,0.268060720636637,0.0738227165689121,0.9411514511342579,0.980521517632932,ENSG00000082258
ENSG00000088205.8,433.560858986098,-0.25761147809367296,0.18635194207078698,-1.38239223713493,0.166851298377857,0.493903857224239,ENSG00000088205
ENSG00000088247.11,1952.4592099359302,1.00684890546769,0.6518012932542471,1.5447175632941699,0.122414594726224,0.419496274185696,ENSG00000088247
ENSG00000092199.13,3932.5518628646796,-0.100362439696804,0.12169819796466098,-0.824683038658859,0.4095515636683329,0.7405707281081819,ENSG00000092199
ENSG00000096384.15,8744.83671231358,-0.271176395763232,0.079763102770028,-3.3997724053574503,0.000674419641382874,0.0125220653811392,ENSG00000096384
ENSG00000100023.13,1101.87911563595,-0.18082644419933,0.125345094491763,-1.44262880755347,0.14912506380944002,0.46661572774779403,ENSG00000100023
ENSG00000100201.14,2900.20790841079,-0.23397147738932003,0.138823451595572,-1.68538870558368,0.0919136012892098,0.3594208284417179,ENSG00000100201
ENSG00000101972.14,659.7198230151309,-0.0625780550921442,0.29678970548757205,-0.21084981700877997,0.8330044639251821,0.9518143954786129,ENSG00000101972
ENSG00000102144.9,1653.3701535162802,0.073633774267099,0.10895310505892598,0.6758299749903891,0.49914860104804903,0.7955878223858249,ENSG00000102144
ENSG00000103160.7,137.242964361221,0.652948200821874,0.317610984015709,2.05581114533992,0.0398007233181403,0.223213214207795,ENSG00000103160
ENSG00000103995.9,270.75081701843396,-0.38122051728992107,0.23560783787445103,-1.6180298615238002,0.10565616239862301,0.39006343022656703,ENSG00000103995
ENSG00000106144.15,320.066780549138,-0.24819391837796104,0.20990619650407003,-1.18240396191995,0.237045451914492,0.5864258468635649,ENSG00000106144
ENSG00000107929.10,316.648995149122,0.04819227100122401,0.251782766129421,0.19140416853015402,0.848208954428275,0.9566165525266691,ENSG00000107929
ENSG00000108651.5,371.38705141658096,0.525459080474983,0.197134246769302,2.66548856470335,0.0076876546182148295,0.0760587105844659,ENSG00000108651
ENSG00000108654.7,1973.1692615075897,-0.22651677047961202,0.126093470529744,-1.7964195094953799,0.0724278233578393,0.318247974861172,ENSG00000108654
ENSG00000109920.8,664.555392419452,-0.182546650407786,0.19630997834046804,-0.929889819921373,0.35242813437121706,0.6935085367249612,ENSG00000109920
ENSG00000110172.7,407.42181156725303,-0.327101433501232,0.18594068444785603,-1.7591708585592698,0.07854849237321,0.332203273697708,ENSG00000110172
ENSG00000110321.11,3232.49448398375,0.301343327100348,0.103535368484012,2.91053512932522,0.00360810403638176,0.0446111822764195,ENSG00000110321
ENSG00000110700.2,1156.8623570449001,0.336783618457777,0.148422560287801,2.26908643675687,0.0232630700120502,0.15877288978318801,ENSG00000110700
ENSG00000110911.10,222.468708030353,0.233595248874493,0.262767938283681,0.8889792658886171,0.37401422309503995,0.714303508863202,ENSG00000110911
ENSG00000111364.11,264.306824041507,-0.0471663169749951,0.22998148665171303,-0.205087451436578,0.8375038003613129,0.954101314962105,ENSG00000111364
ENSG00000112081.12,760.239277638325,0.271777099918808,0.162982773227177,1.66752040438032,0.0954109705817316,0.367350383268945,ENSG00000112081
