,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID
ENSG00000010244.12,1080.18419902071,0.18628891534472397,0.136157161809274,1.3681903534804498,0.17125250032197303,0.9999563838900151,ENSG00000010244
ENSG00000011426.6,334.90370867407,0.42258581799434103,0.205298291800844,2.0583990947391,0.0395518385738219,0.692844602442527,ENSG00000011426
ENSG00000022840.11,430.274147336916,-0.0706739445040534,0.176947466153762,-0.39940636642199606,0.6895938037113771,0.9999563838900151,ENSG00000022840
ENSG00000023287.8,320.582542503799,0.17146573432978301,0.243732628248858,0.703499303977928,0.481744640364205,0.9999563838900151,ENSG00000023287
ENSG00000047410.9,1331.9498808732,-0.17218974209200402,0.114256385464013,-1.50704699253975,0.131798612347485,0.9999563838900151,ENSG00000047410
ENSG00000068745.10,143.343795606759,0.202507316864406,0.28244435851815103,0.7169812770446691,0.47338564938267497,0.9999563838900151,ENSG00000068745
ENSG00000070756.9,6123.465268191079,-0.0390160059074191,0.085015478528272,-0.45892826321555397,0.646285681862599,0.9999563838900151,ENSG00000070756
ENSG00000072756.12,112.07798582817101,0.48060408742235206,0.342043692873943,1.40509559870608,0.159992852725333,0.9999563838900151,ENSG00000072756
ENSG00000073921.13,2074.03244058813,0.240480078546112,0.108819589848835,2.2098969393302403,0.0271123157114621,0.590046993458808,ENSG00000073921
ENSG00000077380.11,419.18409935333295,0.19326814401284198,0.191953755740566,1.00684742149068,0.314008102021175,0.9999563838900151,ENSG00000077380
ENSG00000078674.13,621.518745300335,0.165212204581987,0.192326668157462,0.859018700655301,0.390330198740896,0.9999563838900151,ENSG00000078674
ENSG00000080345.13,627.320660127559,-0.225970641227974,0.19426299187281895,-1.16322022557911,0.24474016249875002,0.9999563838900151,ENSG00000080345
ENSG00000080986.8,348.41055433688103,0.10365785627623599,0.20769721997063503,0.499081577937788,0.6177219149940311,0.9999563838900151,ENSG00000080986
ENSG00000082258.8,175.996623927047,0.0439688093173404,0.257489608084131,0.170759548878471,0.8644128371477191,0.9999563838900151,ENSG00000082258
ENSG00000088205.8,372.991750929979,-0.294146438264234,0.18871054860117603,-1.55871751973912,0.11906325327605599,0.9999563838900151,ENSG00000088205
ENSG00000088247.11,803.309849437537,0.132400073595851,0.14192294461322302,0.9329011172694901,0.35087102546530896,0.9999563838900151,ENSG00000088247
ENSG00000092199.13,1876.46498572786,-0.00835894996991131,0.103553234588378,-0.0807212831461807,0.9356636105448242,0.9999563838900151,ENSG00000092199
