id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
1	ENSG00000000003.10	0.995110449395749	0.501212537218669	1.48900836157283	2.97081228222192	1.57085744796581	0.77026757187069	1
2	ENSG00000000005.5	0.250606268609334	0.501212537218669	0	0	-Inf	0.997782234763431	1
3	ENSG00000000419.8	1328.13417532145	1206.08924026329	1450.17911037961	1.20238126829075	0.265894439022157	0.000667980030035775	0.00361544818443298
4	ENSG00000000457.9	263.450917375094	289.745071842612	237.156762907576	0.818501455087384	-0.288943113440851	0.0474305756329191	0.15205011799117
5	ENSG00000000460.12	744.363861301429	660.185218588694	828.542504014164	1.25501523009766	0.327704871947396	0.000556187989291375	0.00306481066440681
6	ENSG00000000938.8	3.00039136447388	4.51177436737492	1.48900836157283	0.330027222181143	-1.59934306530727	0.339782636296167	0.688806917967734
7	ENSG00000000971.11	1849.72498038596	1958.52398602737	1740.92597474454	0.888896938288616	-0.169911937068763	0.0170410631851317	0.0640964410250561
8	ENSG00000001036.9	1939.43532775398	1896.8495723322	1982.02108317576	1.04490156314232	0.0633670369898292	0.369042261118427	0.729676619337205
9	ENSG00000001084.6	473.960342314082	510.812251810038	437.108432818125	0.855712507421764	-0.224801917166293	0.0470836524018029	0.151123119885388
10	ENSG00000001167.10	926.47407794753	859.705285061425	993.242870833636	1.15532949266756	0.208304357828852	0.0176959715806684	0.066217562644478
11	ENSG00000001460.13	180.679923983197	161.415277835477	199.944570130916	1.23869668851737	0.308822967509295	0.0749801366232122	0.221707745087952
12	ENSG00000001461.12	890.920098359597	892.785312517857	889.054884201336	0.995821584132024	-0.0060408091653016	0.953236328848632	1
13	ENSG00000001497.12	2462.35141012985	2038.20572311258	2886.49709714711	1.41619516833614	0.502020099452045	4.28359567917343e-13	9.87283482174354e-12
14	ENSG00000001617.7	106.302800586291	121.811590014806	90.7940111577772	0.745364305208902	-0.423982363466355	0.0576478558544875	0.179070239468703
15	ENSG00000001629.5	1206.65585248337	1413.11342309833	1000.19828186841	0.707797594672492	-0.498591235865054	6.33622119088612e-10	9.61469367526257e-09
16	ENSG00000001630.11	5288.45408727675	5186.30277140495	5390.60540314855	1.03939273134419	0.0557408751340821	0.336471748450604	0.685043965752565
17	ENSG00000001631.10	1542.95121956031	1445.70271999516	1640.19971912546	1.13453457369918	0.182100574232236	0.0149174120731664	0.0571277131736129
18	ENSG00000002016.12	120.561136134269	96.7488093228549	144.373462945683	1.49225053988936	0.577489775748224	0.0059446352958129	0.0257160181776691
19	ENSG00000002079.8	1.99992010481385	3.00756240078098	0.992277808846716	0.329927588065687	-1.59977867587676	0.492189037898955	0.869615688154767
20	ENSG00000002330.9	88.3295159684788	99.2554463638862	77.4035855730714	0.779842199180663	-0.358745870260245	0.143737842855981	0.369986389026051
21	ENSG00000002549.8	1608.28871189618	1270.75613954212	1945.82128425024	1.53123107077914	0.614692009495216	1.23830610083309e-16	4.13942797914044e-15
22	ENSG00000002586.13	465.086403293513	522.838624517331	407.334182069696	0.779082039789496	-0.360152838275018	0.00157958585352817	0.00789233286071959
23	ENSG00000002746.10	4.23761016083186	4.01056183015625	4.46465849150747	1.11322519900747	0.154745471050978	1	1
24	ENSG00000002822.11	421.24021440209	438.123080161024	404.357348643156	0.922930945556537	-0.115705386593817	0.333663333294651	0.681162965504424
25	ENSG00000002834.13	6060.9480037733	7072.10312448703	5049.79288305956	0.714044011260914	-0.485915095043323	1.5380006473828e-17	5.60637263449847e-16
26	ENSG00000002919.10	306.107170462869	289.237972167279	322.976368758459	1.11664580669812	0.159171644233487	0.24548208904549	0.553186643086232
27	ENSG00000003056.3	1844.17878705241	1845.73436527123	1842.62320883358	0.99831440726456	-0.00243384809545695	0.977403274320712	1
