id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
1	ENSG00000000003.10	1934.14301254716	2095.5	1772.78602509431	0.845996671483804	-0.241276107716199	0.000112484336816217	0.00103316188552752
2	ENSG00000000419.8	1837.21307490976	1943	1731.42614981952	0.891109701399649	-0.166325047064871	0.00887598222750851	0.0464185642993378
3	ENSG00000000457.9	193.268015732712	240.5	146.036031465424	0.607218426051658	-0.719712524868482	1.32324674905963e-05	0.000149268688156116
4	ENSG00000000460.12	247.525132875685	191	304.05026575137	1.59188620812236	0.670737212235234	4.82856312560594e-06	5.97181623333993e-05
5	ENSG00000000971.11	0.498443058608804	0	0.996886117217608	Inf	Inf	0.700669033355482	1
6	ENSG00000001036.9	3349.29803699859	3763.5	2935.09607399718	0.779884701473941	-0.358667243870296	1.6746097505946e-11	4.48989570811595e-10
7	ENSG00000001084.6	1535.07873432326	1815	1255.15746864653	0.691546814681283	-0.532101176089439	3.82438815971723e-15	1.47398293655768e-13
8	ENSG00000001167.10	936.8200602389	805	1068.6401204778	1.32750325525192	0.408715398754514	4.97625912383117e-07	7.41429211738603e-06
9	ENSG00000001460.13	101.592748919489	102	101.185497838978	0.992014684695867	-0.0115666180442645	0.983741943102057	1
10	ENSG00000001461.12	327.28136064125	354.5	300.0627212825	0.846439270190409	-0.240521532659079	0.0611947470900137	0.221077849535932
11	ENSG00000001497.12	692.566724542691	636.5	748.633449085382	1.17617195457248	0.234098995441091	0.0109036326276111	0.0549302571006657
12	ENSG00000001561.6	11.7375444688704	16	7.47508893774087	0.467193058608804	-1.09790925556894	0.120869119624162	0.370569597521943
13	ENSG00000001617.7	461.766680604747	431.5	492.033361209493	1.14028588924564	0.189395578151713	0.08516234476422	0.284600941406847
14	ENSG00000001629.5	1168.15035362726	1177	1159.30070725452	0.984962368100696	-0.0218594894976701	0.775789267278274	1
15	ENSG00000001630.11	6097.87031961916	7190	5005.74063923832	0.696208711994202	-0.522408227576424	6.01046009840602e-29	5.95679527609882e-27
16	ENSG00000001631.10	692.927267381466	710.5	675.354534762932	0.950534179821157	-0.0731895898737198	0.430541595932478	0.855533783539296
17	ENSG00000002016.12	213.116992417766	179.5	246.733984835532	1.37456258961299	0.458972600316434	0.00348497833333175	0.0210635771848529
18	ENSG00000002079.8	10.2297597619145	7.5	12.9595195238289	1.72793593651052	0.789049730353308	0.309641830755721	0.703564388900431
19	ENSG00000002330.9	102.845862802272	108	97.6917256045432	0.904553014856882	-0.144723034794032	0.532060855371721	0.947213391279247
20	ENSG00000002549.8	2255.61432003813	2515.5	1995.72864007626	0.793372546243794	-0.333929619364352	2.02231723954891e-08	3.67393148265023e-07
21	ENSG00000002586.13	2739.0562674561	2906.5	2571.6125349122	0.884779815899605	-0.176609620519181	0.00165992106230927	0.0110794714310934
22	ENSG00000002746.10	0.498443058608804	0	0.996886117217608	Inf	Inf	0.700669033355482	1
23	ENSG00000002822.11	347.142792857434	304	390.285585714867	1.28383416353575	0.360458857525402	0.00388756789255404	0.0230759377579411
24	ENSG00000002834.13	7085.5311260856	7459	6712.0622521712	0.899860873062233	-0.152226130399266	0.0109379593899823	0.0550743248939912
25	ENSG00000002919.10	284.3078286449	287.5	281.115657289801	0.97779359057322	-0.0323981463612516	0.825874604634852	1
26	ENSG00000003056.3	2110.79581461692	2231	1990.59162923384	0.892241877738161	-0.164493231703802	0.00680017422129988	0.0371832186484871
27	ENSG00000003096.9	21.4735319963497	26.5	16.4470639926993	0.620643924252805	-0.688162291898823	0.176072192784632	0.483105015426873
28	ENSG00000003137.4	8.48598752747924	8.5	8.47197505495847	0.996702947642173	-0.00476449981205017	1	1
29	ENSG00000003147.13	1.49532917582641	0.5	2.49065835165282	4.98131670330565	2.31652713792549	0.435468693939809	0.858333037864135
30	ENSG00000003249.9	861.280914890694	909.5	813.061829781387	0.893965728181844	-0.161708570782844	0.0542737477251426	0.20169771967941
31	ENSG00000003393.10	1395.01801360901	1536	1254.03602721802	0.816429705220062	-0.292599420118362	2.80598582592737e-05	0.000295366929044986
32	ENSG00000003400.10	645.621217491383	565.5	725.742434982766	1.28336416442576	0.359930604304453	0.00014535911971208	0.0012985804658383
33	ENSG00000003402.15	2045.92036992821	2169.5	1922.34073985643	0.886075473545254	-0.174498505958034	0.00446153227769054	0.0258943834156157
34	ENSG00000003436.10	13450.7301821517	14987	11914.4603643034	0.794986345786578	-0.330998013150945	2.18260177658855e-15	8.53059145075101e-14
35	ENSG00000003509.11	560.823619872238	540.5	581.147239744477	1.07520303375481	0.104609113892304	0.301411539774523	0.691182334778888
36	ENSG00000003756.12	2865.78380271264	3041	2690.56760542528	0.884764092543664	-0.17663525877267	0.00145279563324193	0.00986301622567919
37	ENSG00000003987.9	7.73598752747924	6.5	8.97197505495847	1.380303854609	0.464985891121955	0.645351738796281	1
38	ENSG00000003989.12	5352.77156262383	4384.5	6321.04312524765	1.44167935346052	0.527750327815982	1.43962464976875e-17	6.71421580354334e-16
39	ENSG00000004059.6	1063.76623485419	1168.5	959.032469708381	0.820738099878802	-0.285006167993829	0.000225602572762903	0.00191013619959437
40	ENSG00000004139.9	16.7219750549585	15	18.4439501099169	1.22959667399446	0.298185167719247	0.639153816360519	1
41	ENSG00000004142.7	2010.60875983655	2160	1861.2175196731	0.861674777626435	-0.214784640003353	0.00049462726853844	0.00381407619366216
42	ENSG00000004399.8	1914.20239813345	1641	2187.40479626689	1.33297062539116	0.41464498817674	6.8414002036601e-09	1.32761437518579e-07
43	ENSG00000004455.12	3038.12988732834	2944.5	3131.75977465668	1.06359645938417	0.0889508797156962	0.103733578760493	0.328467472326764
44	ENSG00000004468.8	0.498443058608804	0.5	0.496886117217608	0.993772234435217	-0.00901286070934786	1	1
45	ENSG00000004478.5	1388.69661611844	1147.5	1629.89323223688	1.42038625902996	0.506283308751426	5.2289448771727e-13	1.6419034833555e-11
46	ENSG00000004487.11	2944.12210262138	2762.5	3125.74420524277	1.13149111502001	0.178225255955311	0.00121138498217407	0.0084435625131128
47	ENSG00000004534.10	3423.68949472806	3112	3735.37898945611	1.20031458530081	0.263412565145736	1.04409653571365e-05	0.000120410093988795
48	ENSG00000004660.10	55.1643682234842	55	55.3287364469685	1.00597702630852	0.00859735841458501	1	1
49	ENSG00000004700.11	729.60409113608	746	713.20818227216	0.956043139775013	-0.0648523761214271	0.47632119015397	0.901647443562116
50	ENSG00000004766.11	324.184830274996	290.5	357.869660549992	1.2319093306368	0.300896076605613	0.0195715012326775	0.0889795878282697
51	ENSG00000004776.7	8.23443058608804	7	9.46886117217608	1.35269445316801	0.435835999934748	0.655697989275293	1
52	ENSG00000004777.14	213.673042307849	210.5	216.846084615698	1.03014767038336	0.0428511607670233	0.839295689624092	1
53	ENSG00000004779.5	1248.96507760171	1214.5	1283.43015520341	1.0567559944038	0.0796422960186758	0.274994567960675	0.654257786810308
54	ENSG00000004799.7	5.97820282052326	0	11.9564056410465	Inf	Inf	0.000141520985876744	0.00126735211232905
55	ENSG00000004809.9	7.49221529304402	10.5	4.48443058608804	0.42708862724648	-1.22739261328182	0.182446027549641	0.4952680131575
56	ENSG00000004838.9	16.2282028205233	18.5	13.9564056410465	0.754400304921433	-0.406597835750611	0.512512781598556	0.928419726763602
57	ENSG00000004864.9	1404.33674084365	1270.5	1538.17348168729	1.21068357472435	0.275821850311286	7.53620362584844e-05	0.000723632009056381
58	ENSG00000004866.14	459.577401319003	491.5	427.654802638007	0.870101327849454	-0.200744674760977	0.0682282536791001	0.240270817207491
59	ENSG00000004897.7	2788.93660478241	2692	2885.87320956481	1.07201827992749	0.100329506668718	0.0727776148113727	0.252210903654773
60	ENSG00000004939.9	0.998443058608804	1	0.996886117217608	0.996886117217608	-0.00449939217926549	1	1
61	ENSG00000004961.10	397.450399688908	453	341.900799377816	0.754747901496282	-0.405933254417248	0.000543498389202883	0.00415055529422222
62	ENSG00000004975.7	763.805825952953	749.5	778.111651905906	1.03817431875371	0.0540487054363715	0.546123903638732	0.957934020356638
63	ENSG00000005001.5	1.24688611721761	0.5	1.99377223443522	3.98754446887043	1.99550060782073	0.580822736552702	0.981951946780139
64	ENSG00000005007.8	1900.7410998548	1969	1832.4821997096	0.930666429512241	-0.103663926804205	0.0986378166856805	0.316676115192107
65	ENSG00000005020.8	641.081404579194	704.5	577.662809158389	0.81996140405733	-0.286372091846349	0.00258209516280438	0.0162524844384058
66	ENSG00000005022.5	4643.05292751248	4836.5	4449.60585502497	0.920005345813081	-0.120285850722478	0.0146029469589496	0.06995801089527
67	ENSG00000005059.11	12.4782028205233	11.5	13.4564056410465	1.17012222965622	0.226659239986808	0.793095669251473	1
