id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
1	ENSG00000000003.10	1.24658529923648	1.00510072807219	1.48806987040077	1.48051814991213	0.56610217685638	1	1
2	ENSG00000000005.5	0	0	0	NA	NA	NA	NA
3	ENSG00000000419.8	1380.08217940433	1311.97278370531	1448.19157510335	1.10382745213153	0.142514670839323	0.104119785565099	0.879934357341988
4	ENSG00000000457.9	243.557997646266	250.270081289974	236.845914002558	0.946361278111134	-0.0795370501825103	0.63796652011938	1
5	ENSG00000000460.12	802.89968031175	778.374006217294	827.425354406206	1.06301771101953	0.0881656339218664	0.39559320666768	1
6	ENSG00000000938.8	1.49569516970884	1.50332046901692	1.48806987040077	0.989855390829528	-0.0147103193634433	1	1
7	ENSG00000000971.11	1672.25021287332	1605.93154522272	1738.56888052391	1.08259214765147	0.114489828925981	0.170626349729676	1
8	ENSG00000001036.9	2026.70941098409	2074.12495670806	1979.29386526013	0.954278988283116	-0.06751698780641	0.3996406297804	1
9	ENSG00000001084.6	465.534750207592	494.52399362182	436.545506793363	0.882759001431192	-0.179908467768042	0.15296354884444	1
10	ENSG00000001167.10	985.44503978229	979.014302455284	991.875777109296	1.013137167273	0.0188295118960645	0.849216522486398	1
11	ENSG00000001460.13	187.043330134287	174.406629435981	199.680030832594	1.14491078394408	0.195235182098484	0.295396520267342	1
12	ENSG00000001461.12	909.267104816496	930.705951702479	887.828257930514	0.953929924168281	-0.0680448053527552	0.495523964419311	1
13	ENSG00000001497.12	2867.10480053438	2851.61511964384	2882.59448142493	1.01086379489563	0.0155886197270611	0.835115401479747	1
14	ENSG00000001617.7	95.350370389983	100.026288476578	90.6744523033875	0.906506216359505	-0.141611181613703	0.591893147214342	1
15	ENSG00000001629.5	1013.57883552195	1028.31909268998	998.838578353922	0.971331355660296	-0.0419645607058155	0.666646907017554	1
16	ENSG00000001630.11	4937.72587754653	4491.90774995498	5383.54400513807	1.19849834520578	0.261227917026213	0.000142100019639615	0.0124423891706405
17	ENSG00000001631.10	1603.92551033832	1569.89227311517	1637.95874756146	1.04335741732853	0.0612334587940026	0.469081994371005	1
18	ENSG00000002016.12	133.370523983831	122.564547183589	144.176500784074	1.17633119933216	0.23429431218279	0.288776205228127	1
19	ENSG00000002079.8	0.998030266441575	1.00510072807219	0.990959804810964	0.985930839699673	-0.0204416457707604	1	1
20	ENSG00000002330.9	79.8849226289352	82.458678850772	77.3111664070984	0.937574643258726	-0.092994542340902	0.761600832935018	1
21	ENSG00000002549.8	1914.80203996584	1886.42971248845	1943.17436744324	1.03008045016421	0.0427570175254217	0.599098718314527	1
22	ENSG00000002586.13	428.764451187659	450.728491358127	406.800411017191	0.902539819019267	-0.147937511436729	0.255668755500661	1
23	ENSG00000002746.10	3.73793911237124	3.01818926627747	4.45768895846502	1.47694149212948	0.562612676010263	0.772209801179054	1
24	ENSG00000002822.11	429.331519167501	454.835506732243	403.827531602758	0.887854016728046	-0.171605610492184	0.187272724052549	1
25	ENSG00000002834.13	5313.78308643181	5584.32068105023	5043.24549181338	0.903108145083263	-0.147029337487529	0.0307975934786843	0.506741832860769
26	ENSG00000002919.10	323.594393593698	324.65908349556	322.529703691835	0.993441182113872	-0.0094935413878487	0.960773953142294	1
27	ENSG00000003056.3	1945.41077896333	2050.71027051012	1840.11128741653	0.89730437004092	-0.156330657495844	0.051943107853192	0.654506609563246
28	ENSG00000003096.9	135.7094219315	132.687731515833	138.731112347166	1.0455458900555	0.0642563846463427	0.779924441324603	1
29	ENSG00000003137.4	0.744034935200385	0	1.48806987040077	Inf	Inf	0.525197567998748	1
30	ENSG00000003147.13	549.624154714389	522.038675574156	577.209633854622	1.10568366073603	0.144938685421526	0.22131560447144	1
31	ENSG00000003249.9	353.52333296597	382.937603231381	324.109062700558	0.846375649624367	-0.24062997342729	0.0863942288512554	0.816339543711735
32	ENSG00000003393.10	723.125523761074	736.779252825765	709.471794696383	0.962936716764689	-0.0544871061745039	0.615960825283839	1
33	ENSG00000003400.10	432.853793323629	401.971001259413	463.736585387845	1.15365681587705	0.206214122019419	0.111578137616247	0.902324033573187
34	ENSG00000003402.15	1751.0436026272	1679.84253726179	1822.24466799262	1.08477111846623	0.117390673004087	0.1550631816384	1
35	ENSG00000003436.10	1855.37467960738	1830.61342063674	1880.13593857803	1.02705241717504	0.0385098136606919	0.638233950164119	1
36	ENSG00000003509.11	495.204196626359	490.961391301624	499.447001951095	1.01728366181091	0.0247220198308161	0.84923398069589	1
37	ENSG00000003756.12	2319.70274075358	2442.82081190483	2196.58466960233	0.899200080045781	-0.153285930901426	0.0477302470272284	0.622017091467282
38	ENSG00000003987.9	0	0	0	NA	NA	NA	NA
39	ENSG00000003989.12	1.74262003931942	1.50332046901692	1.98191960962193	1.31836135439437	0.398745858009416	1	1
40	ENSG00000004059.6	1750.1386656742	1749.14376547727	1751.13356587114	1.00113758539072	0.00164025601292357	0.987556040463436	1
41	ENSG00000004139.9	14.2351196862382	16.081611649155	12.3886277233214	0.770359836663034	-0.376395605825285	0.608615471441511	1
42	ENSG00000004142.7	2040.28337259764	2066.47843567023	2014.08830952505	0.974647629880446	-0.0370473678288446	0.644191008789559	1
43	ENSG00000004399.8	750.61524918475	789.623548724169	711.606949645332	0.901197729975388	-0.150084415310221	0.155444639037922	1
44	ENSG00000004455.12	11625.7589166772	11348.9709245839	11902.5469087704	1.04877763700913	0.0687088285441615	0.281045387911357	1
45	ENSG00000004468.8	2.49716735588879	3.01241510215565	1.98191960962193	0.657917166928186	-0.604022137650911	0.843500151853664	1
46	ENSG00000004478.5	4168.3850979283	4272.36974854582	4064.40044731077	0.951322260601197	-0.0719939577806846	0.305833799694383	1
47	ENSG00000004487.11	6071.20080664191	6421.32005302153	5721.08156026229	0.890951005871488	-0.166581995945637	0.0129358171995882	0.306940410661429
48	ENSG00000004534.10	2413.07067188687	2343.87180120785	2482.26954256588	1.0590466344135	0.0827661188446682	0.282194346601899	1
49	ENSG00000004660.10	173.148465752263	175.348214358713	170.948717145813	0.974909940035658	-0.0366591427584781	0.861968451010712	1
50	ENSG00000004700.11	1043.92891370663	995.852725775273	1092.005101638	1.09655280682981	0.132975289728846	0.162236927695809	1
51	ENSG00000004766.11	542.628245913857	542.763054405163	542.493437422552	0.999503251040351	-0.000716835318996504	1	1
52	ENSG00000004776.7	4.97401203023874	2.51419536121092	7.43382869926655	2.95674266763668	1.56400868773303	0.221484979653974	1
53	ENSG00000004777.14	376.121923946202	385.045965477596	367.197882414808	0.953646876832872	-0.0684729411844703	0.637660784006881	1
54	ENSG00000004779.5	1326.37375301365	1322.42798247456	1330.31952355274	1.00596746377328	0.00858364449529958	0.924817033644269	1
55	ENSG00000004799.7	22.9729860811391	24.6321855429208	21.3137866193573	0.865281993845764	-0.208757713787854	0.722319806633505	1
56	ENSG00000004838.9	22.4211634576907	18.0831518591166	26.7591750562647	1.47978489948775	0.565387481938352	0.295697008407897	1
57	ENSG00000004846.12	0.25055341150282	0.501106823005639	0	0	-Inf	0.997363739016937	1
58	ENSG00000004848.6	0.495479902405482	0	0.990959804810964	Inf	Inf	0.733536310878459	1
59	ENSG00000004864.9	1577.50798924883	1554.19051084246	1600.82546765519	1.03000594617416	0.0426526660407316	0.617822211301627	1
60	ENSG00000004866.14	846.555922884587	823.617974390847	869.493871378327	1.05570045629639	0.0782005434852607	0.443005740367249	1
61	ENSG00000004897.7	3278.02974727056	3210.82045765059	3345.23903689054	1.04186424654162	0.0591673087102934	0.427861920577115	1
62	ENSG00000004939.9	446.64053789082	581.927337815248	311.353737966393	0.535038857489185	-0.902284423053535	4.20640165373562e-06	0.000861656294721182
63	ENSG00000004948.9	1.99387553202136	1.51198171519964	2.47576934884309	1.63743339218635	0.711436221632139	0.847884809574118	1
64	ENSG00000004961.10	862.130830962841	850.73548447437	873.526177451312	1.02678939975217	0.0381403071772034	0.71078449316023	1
65	ENSG00000004975.7	973.642348016879	1049.42620797949	897.858488054263	0.855570864561263	-0.225040740795665	0.0201903643895829	0.398242452376862
66	ENSG00000005001.5	0.246924869610579	0	0.493849739221158	Inf	Inf	1	1
67	ENSG00000005007.8	2729.29110070335	2896.20621110075	2562.37599030595	0.884735341180032	-0.176682141466097	0.102955228302809	0.87474370396992
68	ENSG00000005020.8	478.573262854731	492.896528624184	464.249997085278	0.941881247127329	-0.0863829193172026	0.490418762883135	1
69	ENSG00000005022.5	8459.25078532764	8405.10720164965	8513.39436900563	1.01288349627887	0.0184682422469061	0.77770027968641	1
70	ENSG00000005059.11	108.944078667174	96.5069923872954	121.381164947053	1.25774477003629	0.330839190610579	0.167025520421289	1
71	ENSG00000005075.11	1684.41132234505	1624.14172869252	1744.68091599758	1.07421716047041	0.1032856736437	0.215969149472568	1
72	ENSG00000005100.8	821.919826164052	834.271136366707	809.568515961397	0.970390177331448	-0.0433631478779616	0.677457861076624	1
73	ENSG00000005156.7	1517.52053599029	1432.79274098236	1602.24833099821	1.11826943644318	0.161267833787621	0.0588527866963545	0.68620171142725
74	ENSG00000005175.5	1746.40546588607	1714.70472917321	1778.10620259892	1.03697515516638	0.0523813291100256	0.526487273552193	1
75	ENSG00000005187.7	3610.86467609778	4237.14253883913	2984.58681335642	0.704386691266262	-0.505560443846507	3.9908478054007e-05	0.00471469046555486
76	ENSG00000005189.15	1065.70330601435	1166.65344666014	964.753165368556	0.826940655025208	-0.274144296050522	0.0284614171679379	0.481702440787872
77	ENSG00000005194.10	1087.39937580562	1046.68393313547	1128.11481847578	1.07779892550406	0.108088053567209	0.249953013536496	1
78	ENSG00000005206.12	857.844386707946	915.37951009769	800.309263318203	0.874292306622413	-0.193812390893069	0.212382138660991	1
79	ENSG00000005238.15	198.413670116676	206.546756077804	190.280584155548	0.921247023041465	-0.118340042660936	0.519251891448028	1
80	ENSG00000005243.5	1.74550712138033	1.50909463313873	1.98191960962193	1.31331698231527	0.393215167275579	1	1
81	ENSG00000005249.8	5776.44010505906	5640.84181709568	5912.03839302245	1.04807732333583	0.0677451575986639	0.314146753483678	1
82	ENSG00000005302.13	842.763870032573	803.118787960591	882.408952104556	1.09872781627399	0.13583403710967	0.181005067299669	1
83	ENSG00000005339.8	1558.71312355791	1693.72175841231	1423.70448870352	0.8405775515561	-0.250547166462118	0.00312252904503372	0.121887812093554
84	ENSG00000005379.11	74.9750295686564	59.2951687921372	90.6548903451757	1.52887481715369	0.612470285008013	0.0324739690576585	0.519397407678653
85	ENSG00000005381.6	1.74913566327257	2.01020145614437	1.48806987040077	0.740259074956066	-0.43389782314362	0.991298184063554	1
86	ENSG00000005436.9	450.162182836088	425.183591713083	475.140773959092	1.11749555537816	0.160269093380281	0.209173569417114	1
87	ENSG00000005448.12	157.83402158078	177.885506376412	137.782536785148	0.774557408255597	-0.368555922965769	0.0655703333602907	0.726217461938775
88	ENSG00000005469.7	101.739449779781	94.4765813567246	109.002318202837	1.15374960267949	0.206330151045542	0.410808321048925	1
89	ENSG00000005471.11	14.9599416152546	13.5674162879441	16.3524669425652	1.20527494664522	0.269362290782806	0.721686242575326	1
90	ENSG00000005483.15	3568.47911183758	3520.78287960151	3616.17534407364	1.0270941059799	0.0385683725135913	0.644410425362427	1
91	ENSG00000005486.12	515.577190968591	528.662773391544	502.491608545638	0.950495540516293	-0.0732482367564305	0.54788405067434	1
92	ENSG00000005513.9	1.74043503845764	1.00510072807219	2.47576934884309	2.46320520888656	1.30053682333447	0.670814307770931	1
93	ENSG00000005700.10	1528.17188484272	1406.05508027528	1650.28868941015	1.17370130982852	0.231065309933625	0.00670183611132346	0.20276232614313
94	ENSG00000005801.12	954.68680837739	908.605284013135	1000.76833274165	1.10143353813819	0.139382443662252	0.152936993939391	1
95	ENSG00000005810.13	1213.41462107987	1138.1365510618	1288.69269109794	1.13228301990274	0.179234612212332	0.0484170181111481	0.625972889626933
96	ENSG00000005812.6	383.268202103154	392.951078445311	373.585325760996	0.950717140767409	-0.0729119234255334	0.597268399877941	1
97	ENSG00000005844.13	2.24950102644688	2.51708244327183	1.98191960962193	0.787387641958096	-0.34485402529831	0.990034482246853	1
98	ENSG00000005882.7	32.7406014799583	39.2191379692416	26.2620649906749	0.669623718177371	-0.578577465608934	0.187453355627883	1
99	ENSG00000005884.13	3.50171324628351	4.52439681735529	2.47902967521173	0.547924900331982	-0.867949926780641	0.622503485522743	1
100	ENSG00000005889.11	556.299215346076	583.949087599636	528.649343092516	0.905300400871533	-0.143531501657826	0.223018547621784	1
101	ENSG00000005893.11	2003.89093012385	2158.04942396106	1849.73243628665	0.857131637370705	-0.22241130595463	0.00537768338883878	0.178679932598203
102	ENSG00000005955.8	2345.86985482345	2462.0736281695	2229.66608147741	0.905604956718992	-0.143046240279473	0.0643906373547235	0.718857075428133
103	ENSG00000005961.13	459.181183919685	469.428233322686	448.934134516685	0.956342423929339	-0.0644008188863353	0.616704316886226	1
104	ENSG00000006007.7	1475.5293521586	1552.76225450703	1398.29644981017	0.900521921982254	-0.151166697878381	0.0786721085412729	0.783494999981137
105	ENSG00000006015.13	234.645654054919	249.285190136329	220.006117973509	0.88254788763501	-0.180253532787788	0.28466677356544	1
106	ENSG00000006016.6	12.7345390557605	14.0714101930106	11.3976679185104	0.809987610493491	-0.304028254070719	0.712710009526497	1
107	ENSG00000006025.7	412.583589018954	429.725311022804	395.441867015104	0.920220096121171	-0.119949131971768	0.36615108652116	1
108	ENSG00000006042.7	1072.39664171961	1125.65796088169	1019.13532255752	0.905368555968159	-0.143422893157537	0.127742397219695	0.949794287419694
109	ENSG00000006047.8	1.98754653022209	1.00221364601128	2.97287941443289	2.96631304738734	1.56867085945173	0.540622733177353	1
110	ENSG00000006062.9	149.16830180708	146.229164065229	152.10743954893	1.04019906371809	0.0568596444792848	0.797689112036584	1
111	ENSG00000006075.11	0.495479902405482	0	0.990959804810964	Inf	Inf	0.733536310878459	1
112	ENSG00000006114.11	1055.26084651327	1014.06868340919	1096.45300961736	1.08124136713422	0.112688614004977	0.234460988832031	1
113	ENSG00000006118.10	5.25010744972475	6.03926561461584	4.46094928483366	0.738657573536352	-0.437022379299884	0.779472322070568	1
114	ENSG00000006125.12	10236.5794657104	10453.9343023143	10019.2246291064	0.958416643855163	-0.0612751327134944	0.339766913332691	1
115	ENSG00000006128.7	0.990959804810964	0	1.98191960962193	Inf	Inf	0.373513074399628	1
116	ENSG00000006194.6	630.306128149955	659.083353147812	601.528903152098	0.912675005792772	-0.13182687213749	0.523695126316577	1
117	ENSG00000006282.15	67.1702251455164	73.882121218458	60.4583290725748	0.818307975941958	-0.28928418112977	0.345540100060954	1
118	ENSG00000006283.13	0.998030266441575	1.00510072807219	0.990959804810964	0.985930839699673	-0.0204416457707604	1	1
119	ENSG00000006327.9	201.633587294393	204.061431537202	199.205743051584	0.976204771038605	-0.0347442922062516	0.860176827879248	1
120	ENSG00000006432.11	32.4150522076902	29.6461408550381	35.1839635603422	1.18679742271962	0.247073698939871	0.594384421600975	1
121	ENSG00000006451.3	1225.66344216228	1155.14819930544	1296.17868501911	1.12208865130766	0.166186661463201	0.0667833766716514	0.731309089909088
122	ENSG00000006453.9	828.048251912862	795.446283184217	860.650220641507	1.0819715156582	0.113662518795424	0.267577698201463	1
123	ENSG00000006459.6	1019.22537401886	1023.65900301576	1014.79174502196	0.991337683771959	-0.0125515221178529	0.899867836467664	1
124	ENSG00000006468.9	365.289233910982	306.990425997622	423.588041824342	1.37980863881281	0.464468198178133	0.000800756881863842	0.0459622099183955
125	ENSG00000006530.11	1705.49475315954	1740.72186482065	1670.26764149843	0.959525858354472	-0.0596064086156591	0.473612378544599	1
126	ENSG00000006534.11	9.25910927729153	13.0663094649384	5.45190908964463	0.41724934682391	-1.26101830374082	0.148494424751602	0.99998073086447
127	ENSG00000006555.6	1.74550712138033	1.50909463313873	1.98191960962193	1.31331698231527	0.393215167275579	1	1
128	ENSG00000006576.12	1253.01131539055	1233.19507753923	1272.82755324186	1.03213804241071	0.0456359356671604	0.615079036264406	1
129	ENSG00000006606.4	43.411822335052	41.2264523433251	45.5971923267789	1.10601785346591	0.145374673907917	0.723663162981287	1
130	ENSG00000006607.9	795.445273395656	765.921399775737	824.969147015575	1.07709374259177	0.107143817279375	0.301703678001988	1
131	ENSG00000006611.11	0.251996952533274	0.503993905066548	0	0	-Inf	0.997363741451544	1
132	ENSG00000006625.13	1665.07420281019	1610.55121574809	1719.59718987228	1.06770723778166	0.0945161184663669	0.257918492224666	1
133	ENSG00000006634.3	2318.84386881646	2191.63224234862	2446.0554952843	1.11608847872353	0.158451402396347	0.0407957843354488	0.575270545850533
134	ENSG00000006638.7	111.948794741541	98.5460646640488	125.351524819034	1.27200944295814	0.347109380731009	0.141145724434128	0.981867244716209
135	ENSG00000006652.9	1728.2504396012	1650.66410370062	1805.83677550178	1.09400620723095	0.129620923793996	0.184650617470649	1
136	ENSG00000006695.6	487.166753750817	467.452676851272	506.880830650361	1.08434683498803	0.116826285367397	0.346027149275269	1
137	ENSG00000006704.6	601.966343044401	624.662884791712	579.269801297091	0.927331870357951	-0.108842356860768	0.341665801285316	1
138	ENSG00000006712.10	1110.52479281963	1042.83098098272	1178.21860465655	1.12982700566323	0.176101890182095	0.0584785841334819	0.685217657999137
139	ENSG00000006715.11	1042.97925238096	1034.65448230128	1051.30402246064	1.01609188424171	0.0230308695766066	0.813027632657083	1
140	ENSG00000006740.12	3.73505203031033	3.01241510215565	4.45768895846502	1.47977247733061	0.565375371083773	0.772273895062271	1
