id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
1	ENSG00000000003.10	1.49427636616583	1.5056842738434	1.48286845848827	0.984846879421216	-0.0220286581068283	1	1
2	ENSG00000000005.5	0.752842136921699	1.5056842738434	0	0	-Inf	0.546247494066754	1
3	ENSG00000000419.8	1263.38073999732	1083.64958051875	1443.11189947589	1.33171453707855	0.413284863131375	2.91345193188112e-05	0.000678646920439737
4	ENSG00000000457.9	244.99388631347	253.972385711233	236.015386915708	0.929295467516134	-0.10579072352449	0.550877148992698	1
5	ENSG00000000460.12	738.008979975572	651.494579161518	824.523380789627	1.26558747710656	0.339807229634433	0.00316702299177362	0.0318760651189049
6	ENSG00000000938.8	1.74525027858263	2.00763209867698	1.48286845848827	0.738615635536747	-0.437104292034372	0.99044248524427	1
7	ENSG00000000971.11	1725.27417219551	1718.07719069952	1732.47115369149	1.00837794894775	0.0120364750231254	0.89879930755771	1
8	ENSG00000001036.9	1911.2196567212	1850.08819502549	1972.3511184169	1.06608491623272	0.0923223568106629	0.331685007801461	0.855009396186637
9	ENSG00000001084.6	438.352381215445	441.689887353636	435.014875077254	0.984887559195946	-0.0219690678309769	0.881420169161278	1
10	ENSG00000001167.10	943.416943055465	898.43730731522	988.39657879571	1.10012860190469	0.137672180554995	0.198338827598724	0.640575932481796
11	ENSG00000001460.13	195.357047169076	191.734304779444	198.979789558707	1.03778919368444	0.0535134185388921	0.793201151978297	1
12	ENSG00000001461.12	786.424021140881	688.134063963194	884.713978318568	1.28567095374294	0.362521455927427	0.00131814690438861	0.0158723790508573
13	ENSG00000001497.12	2653.15018605288	2433.8159970187	2872.48437508706	1.18023892463757	0.239078944754719	0.00484079246609807	0.0447271817164218
14	ENSG00000001617.7	85.8338130125535	81.3111430715204	90.3564829535867	1.11124354596897	0.152175039999389	0.602359003831746	1
15	ENSG00000001629.5	979.009207692173	962.683179546343	995.335235838003	1.03391775922277	0.0481214341246431	0.652549973671346	1
16	ENSG00000001630.11	4769.31879118547	4173.97151571378	5364.66606665717	1.28526657320511	0.362067615415733	4.1394696033504e-06	0.000132221607316121
17	ENSG00000001631.10	1578.5262032994	1524.83884671969	1632.21355987911	1.07041708924875	0.0981730539559996	0.295579653446147	0.799967850775527
18	ENSG00000002016.12	144.363094114175	145.055385879124	143.670802349226	0.990454794067061	-0.013836965167434	0.967673947374419	1
19	ENSG00000002079.8	1.49758488553193	2.00768516556276	0.987484605501093	0.491852319496666	-1.02370288890073	0.818314917419598	1
20	ENSG00000002330.9	106.028401657281	135.01658858311	77.0402147314516	0.570598143086908	-0.80945304296189	0.00150145786051178	0.0175930958328633
21	ENSG00000002549.8	1722.56737548136	1508.77593258927	1936.35881837345	1.2833972073311	0.359967749039602	9.13194526950237e-05	0.00179717643318734
22	ENSG00000002586.13	398.185343501766	390.996765593677	405.373921409855	1.0367705236496	0.0520966067562189	0.723656363811213	1
23	ENSG00000002746.10	3.726836528317	3.01163388211571	4.44203917451829	1.47495988835061	0.560675720803611	0.784730554831476	1
24	ENSG00000002822.11	457.18726401283	511.963060432309	402.411467593352	0.786016606849623	-0.347368301021169	0.0849557567622763	0.369133420684388
25	ENSG00000002834.13	5835.2549497178	6644.9479433041	5025.56195613151	0.756298168023363	-0.402972970597296	1.73645912909129e-07	9.12102322373154e-06
26	ENSG00000002919.10	299.230185728523	277.062038720463	321.398332736583	1.1600229833754	0.214153389553914	0.182810135528284	0.609156876023012
27	ENSG00000003056.3	1798.70395872256	1763.75078114426	1833.65713630086	1.03963505269789	0.0560771821517672	0.539833999907211	1
28	ENSG00000003096.9	134.12086253567	129.99716340166	138.24456166968	1.06344290946209	0.0887425848296323	0.710263195081261	1
29	ENSG00000003137.4	1.49432943305162	1.50579040761496	1.48286845848827	0.98477746370891	-0.0221303482634252	1	1
30	ENSG00000003147.13	580.965242875241	586.745326299645	575.185159450837	0.980297811792191	-0.0287079922660342	0.824884194920978	1
31	ENSG00000003249.9	354.475552611589	385.977977214856	322.973128008323	0.836765688910117	-0.257104398959865	0.0859602753541495	0.372472636742146
32	ENSG00000003393.10	666.439706598286	625.896248365835	706.983164830737	1.12955328726864	0.175752332231499	0.140167425372737	0.51492568361029
33	ENSG00000003400.10	464.447984679917	466.786004990056	462.109964369779	0.989982474687997	-0.0145251089925998	0.923419587514756	1
34	ENSG00000003402.15	2083.68338605761	2351.51390661765	1815.85286549758	0.772205879959882	-0.372942555167723	0.026479235143313	0.160743775383372
35	ENSG00000003436.10	2167.22940258661	2460.91852621543	1873.5402789578	0.761317475162033	-0.39342990090924	7.75323872245334e-06	0.000224354349887487
36	ENSG00000003509.11	440.831714156229	383.967904039433	497.695524273024	1.29619043424502	0.374277692264086	0.00657159939383702	0.0565600860056
37	ENSG00000003756.12	2230.78817760994	2272.69361085896	2188.88274436092	0.963122672542579	-0.0542085296353699	0.536017302023202	1
38	ENSG00000003987.9	0.250973912416791	0.501947824833582	0	0	-Inf	0.997205298394868	1
39	ENSG00000003989.12	1.48940589689178	1.00384258278138	1.97496921100219	1.96740927798666	0.976297111099274	0.835750818193324	1
40	ENSG00000004059.6	1939.08211153376	2133.17058283147	1744.99364023605	0.818028175655707	-0.289777559570324	0.00124223034425976	0.0151517014559223
41	ENSG00000004139.9	15.2074481389615	18.0696971589227	12.3451991190003	0.6831990049653	-0.549622221118468	0.609088641735775	1
42	ENSG00000004142.7	2020.15532123036	2033.28593743519	2007.02470502553	0.987084338741461	-0.0187547377783191	0.836063631012241	1
43	ENSG00000004399.8	819.836514064761	930.560588365539	709.112439763983	0.762027157210135	-0.392085681323312	0.000432110055624471	0.00638357322305757
44	ENSG00000004455.12	10787.4972853573	9714.19258054141	11860.8019901731	1.22097661661882	0.288035570995999	9.63749853080775e-05	0.00187044105020992
